JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR,
2458485.094714629, A.D. 2019-Jan-01 14:16:23.3440, -8.258925950628889E+07,  6.855727427093509E+07,  5.733794547132652E+06, -2.250287086406849E+01, -2.712301548260179E+01,  9.068167107610350E-01,  3.585459037939887E+02,  1.074893578042314E+08,  3.921253909244930E-02,
2458485.344714629, A.D. 2019-Jan-01 20:16:23.3440, -8.307325867360900E+07,  6.796971301094154E+07,  5.753238691921711E+06, -2.231168142995734E+01, -2.728057822404159E+01,  8.935596393816958E-01,  3.585487883535853E+02,  1.074902225734431E+08,  4.085834040566470E-02,
2458485.594714629, A.D. 2019-Jan-02 02:16:23.3440, -8.355311616913830E+07,  6.737876311203134E+07,  5.772396005160831E+06, -2.211938436932445E+01, -2.743677702695687E+01,  8.802583468124379E-01,  3.585517914175969E+02,  1.074911228693847E+08,  4.250203724486202E-02,
2458485.844714629, A.D. 2019-Jan-02 08:16:23.3440, -8.402880817423615E+07,  6.678445412043977E+07,  5.791265538996276E+06, -2.192598951508018E+01, -2.759160401804315E+01,  8.669135115757367E-01,  3.585549128314003E+02,  1.074920586457012E+08,  4.414354646569160E-02,
2458486.094714629, A.D. 2019-Jan-02 14:16:23.3440, -8.450031108326949E+07,  6.618681575167501E+07,  5.809846360254593E+06, -2.173150675712504E+01, -2.774505139726232E+01,  8.535258144250850E-01,  3.585581524343864E+02,  1.074930298542434E+08,  4.578278505014847E-02,
2458486.344714629, A.D. 2019-Jan-02 20:16:23.3440, -8.496760150483732E+07,  6.558587788893093E+07,  5.828137550490342E+06, -2.153594604177701E+01, -2.789711143827051E+01,  8.400959383059767E-01,  3.585615100599695E+02,  1.074940364450700E+08,  4.741967011109348E-02,
2458486.594714629, A.D. 2019-Jan-03 02:16:23.3440, -8.543065626298331E+07,  6.498167058149076E+07,  5.846138206033040E+06, -2.133931737119541E+01, -2.804777648884112E+01,  8.266245683166371E-01,  3.585649855355967E+02,  1.074950783664509E+08,  4.905411889700075E-02,
2458486.844714629, A.D. 2019-Jan-03 08:16:23.3440, -8.588945239839560E+07,  6.437422404312152E+07,  5.863847438033186E+06, -2.114163080280148E+01, -2.819703897128274E+01,  8.131123916687457E-01,  3.585685786827576E+02,  1.074961555648703E+08,  5.068604879659794E-02,
2458487.094714629, A.D. 2019-Jan-03 14:16:23.3440, -8.634396716959421E+07,  6.376356865045971E+07,  5.881264372507554E+06, -2.094289644869558E+01, -2.834489138285235E+01,  7.995600976479693E-01,  3.585722893169954E+02,  1.074972679850292E+08,  5.231537734346499E-02,
2458487.344714629, A.D. 2019-Jan-03 20:16:23.3440, -8.679417805410586E+07,  6.314973494138795E+07,  5.898388150383513E+06, -2.074312447507118E+01, -2.849132629616329E+01,  7.859683775743900E-01,  3.585761172479165E+02,  1.074984155698491E+08,  5.394202222072310E-02,
2458487.594714629, A.D. 2019-Jan-04 02:16:23.3440, -8.724006274962589E+07,  6.253275361340290E+07,  5.915217927542582E+06, -2.054232510162552E+01, -2.863633635958841E+01,  7.723379247628568E-01,  3.585800622792021E+02,  1.074995982604751E+08,  5.556590126558088E-02,
2458487.844714629, A.D. 2019-Jan-04 08:16:23.3440, -8.768159917516762E+07,  6.191265552197465E+07,  5.931752874863043E+06, -2.034050860096728E+01, -2.877991429765796E+01,  7.586694344831546E-01,  3.585841242086194E+02,  1.075008159962793E+08,  5.718693247399289E-02,
2458488.094714629, A.D. 2019-Jan-04 14:16:23.3440, -8.811876547219878E+07,  6.128947167889734E+07,  5.947992178261768E+06, -2.013768529802093E+01, -2.892205291145268E+01,  7.449636039201639E-01,  3.585883028280326E+02,  1.075020687148643E+08,  5.880503400521802E-02,
2458488.344714629, A.D. 2019-Jan-04 20:16:23.3440, -8.855154000576521E+07,  6.066323325063150E+07,  5.963935038735148E+06, -1.993386556942814E+01, -2.906274507899148E+01,  7.312211321338147E-01,  3.585925979234160E+02,  1.075033563520666E+08,  6.042012418647584E-02,
2458488.594714629, A.D. 2019-Jan-05 02:16:23.3440, -8.897990136560117E+07,  6.003397155663814E+07,  5.979580672399156E+06, -1.972905984294607E+01, -2.920198375561421E+01,  7.174427200189957E-01,  3.585970092748650E+02,  1.075046788419606E+08,  6.203212151737159E-02,
2458488.844714629, A.D. 2019-Jan-05 08:16:23.3440, -8.940382836722721E+07,  5.940171806770442E+07,  5.994928310528547E+06, -1.952327859684281E+01, -2.933976197435922E+01,  7.036290702653929E-01,  3.586015366566094E+02,  1.075060361168620E+08,  6.364094467460620E-02,
2458489.094714629, A.D. 2019-Jan-05 14:16:23.3440, -8.982330005303451E+07,  5.876650440426138E+07,  6.009977199595209E+06, -1.931653235928975E+01, -2.947607284633564E+01,  6.897808873171485E-01,  3.586061798370264E+02,  1.075074281073322E+08,  6.524651251642788E-02,
2458489.344714629, A.D. 2019-Jan-05 20:16:23.3440, -9.023829569335616E+07,  5.812836233469363E+07,  6.024726601305585E+06, -1.910883170775116E+01, -2.961090956109069E+01,  6.758988773325161E-01,  3.586109385786534E+02,  1.075088547421815E+08,  6.684874408716179E-02,
2458489.594714629, A.D. 2019-Jan-06 02:16:23.3440, -9.064879478752536E+07,  5.748732377364115E+07,  6.039175792637303E+06, -1.890018726837093E+01, -2.974426538697146E+01,  6.619837481433741E-01,  3.586158126382019E+02,  1.075103159484740E+08,  6.844755862175660E-02,
2458489.844714629, A.D. 2019-Jan-06 08:16:23.3440, -9.105477706492023E+07,  5.684342078029342E+07,  6.053324065874863E+06, -1.869060971535651E+01, -2.987613367148170E+01,  6.480362092146681E-01,  3.586208017665714E+02,  1.075118116515312E+08,  7.004287555025070E-02,
2458490.094714629, A.D. 2019-Jan-06 14:16:23.3440, -9.145622248599526E+07,  5.619668555667569E+07,  6.067170728644494E+06, -1.848010977036014E+01, -3.000650784163317E+01,  6.340569716037887E-01,  3.586259057088632E+02,  1.075133417749363E+08,  7.163461450225582E-02,
2458490.344714629, A.D. 2019-Jan-06 20:16:23.3440, -9.185311124329944E+07,  5.554715044592805E+07,  6.080715103948064E+06, -1.826869820185746E+01, -3.013538140429179E+01,  6.200467479198348E-01,  3.586311242043955E+02,  1.075149062405390E+08,  7.322269531144041E-02,
2458490.594714629, A.D. 2019-Jan-07 02:16:23.3440, -9.224542376248094E+07,  5.489484793057673E+07,  6.093956530196212E+06, -1.805638582452335E+01, -3.026274794651843E+01,  6.060062522828584E-01,  3.586364569867177E+02,  1.075165049684594E+08,  7.480703801993661E-02,
2458490.844714629, A.D. 2019-Jan-07 08:16:23.3440, -9.263314070327826E+07,  5.423981063079832E+07,  6.106894361240529E+06, -1.784318349860535E+01, -3.038860113590435E+01,  5.919362002829640E-01,  3.586419037836267E+02,  1.075181378770929E+08,  7.638756288281549E-02,
2458491.094714629, A.D. 2019-Jan-07 14:16:23.3440, -9.301624296049768E+07,  5.358207130267674E+07,  6.119527966404837E+06, -1.762910212929448E+01, -3.051293472090131E+01,  5.778373089394115E-01,  3.586474643171804E+02,  1.075198048831148E+08,  7.796419037243829E-02,
2458491.344714629, A.D. 2019-Jan-07 20:16:23.3440, -9.339471166497730E+07,  5.292166283645315E+07,  6.131856730515648E+06, -1.741415266609362E+01, -3.063574253114631E+01,  5.637102966595986E-01,  3.586531383037156E+02,  1.075215059014849E+08,  7.953684118287292E-02,
2458491.594714629, A.D. 2019-Jan-08 02:16:23.3440, -9.376852818453746E+07,  5.225861825476886E+07,  6.143880053931702E+06, -1.719834610218344E+01, -3.075701847778090E+01,  5.495558831980176E-01,  3.586589254538631E+02,  1.075232408454524E+08,  8.110543623428811E-02,
2458491.844714629, A.D. 2019-Jan-08 08:16:23.3440, -9.413767412491713E+07,  5.159297071090142E+07,  6.155597352572620E+06, -1.698169347378600E+01, -3.087675655376504E+01,  5.353747896151386E-01,  3.586648254725640E+02,  1.075250096265610E+08,  8.266989667731003E-02,
2458492.094714629, A.D. 2019-Jan-08 14:16:23.3440, -9.450213133069679E+07,  5.092475348699404E+07,  6.167008057946652E+06, -1.676420585952600E+01, -3.099495083418565E+01,  5.211677382362385E-01,  3.586708380590867E+02,  1.075268121546536E+08,  8.423014389728387E-02,
2458492.344714629, A.D. 2019-Jan-08 20:16:23.3440, -9.486188188620737E+07,  5.025399999227838E+07,  6.178111617177565E+06, -1.654589437978981E+01, -3.111159547655959E+01,  5.069354526101684E-01,  3.586769629070446E+02,  1.075286483378777E+08,  8.578609951865510E-02,
2458492.594714629, A.D. 2019-Jan-09 02:16:23.3440, -9.521690811642538E+07,  4.958074376129077E+07,  6.188907493030626E+06, -1.632677019608226E+01, -3.122668472113117E+01,  4.926786574681028E-01,  3.586831997044123E+02,  1.075305180826906E+08,  8.733768540924455E-02,
2458492.844714629, A.D. 2019-Jan-09 08:16:23.3440, -9.556719258785422E+07,  4.890501845208219E+07,  6.199395163937688E+06, -1.610684451038130E+01, -3.134021289116427E+01,  4.783980786821989E-01,  3.586895481335442E+02,  1.075324212938645E+08,  8.888482368456531E-02,
2458493.094714629, A.D. 2019-Jan-09 14:16:23.3440, -9.591271810939111E+07,  4.822685784442191E+07,  6.209574124021403E+06, -1.588612856449055E+01, -3.145217439322887E+01,  4.640944432242584E-01,  3.586960078711920E+02,  1.075343578744920E+08,  9.042743671199276E-02,
2458493.344714629, A.D. 2019-Jan-09 20:16:23.3440, -9.625346773318064E+07,  4.754629583799507E+07,  6.219443883118512E+06, -1.566463363938975E+01, -3.156256371748205E+01,  4.497684791243124E-01,  3.587025785885232E+02,  1.075363277259915E+08,  9.196544711508756E-02,
2458493.594714629, A.D. 2019-Jan-10 02:16:23.3440, -9.658942475545377E+07,  4.686336645059418E+07,  6.229003966802252E+06, -1.544237105458332E+01, -3.167137543794361E+01,  4.354209154292068E-01,  3.587092599511398E+02,  1.075383307481132E+08,  9.349877777777606E-02,
2458493.844714629, A.D. 2019-Jan-10 08:16:23.3440, -9.692057271735293E+07,  4.617810381630477E+07,  6.238253916403905E+06, -1.521935216744689E+01, -3.177860421276588E+01,  4.210524821611141E-01,  3.587160516190971E+02,  1.075403668389440E+08,  9.502735184857590E-02,
2458494.094714629, A.D. 2019-Jan-10 14:16:23.3440, -9.724689540574300E+07,  4.549054218368527E+07,  6.247193289033355E+06, -1.499558837257199E+01, -3.188424478449821E+01,  4.066639102760643E-01,  3.587229532469229E+02,  1.075424358949141E+08,  9.655109274478361E-02,
2458494.344714629, A.D. 2019-Jan-10 20:16:23.3440, -9.756837685400799E+07,  4.480071591394120E+07,  6.255821657598892E+06, -1.477109110110888E+01, -3.198829198034579E+01,  3.922559316223886E-01,  3.587299644836370E+02,  1.075445378108022E+08,  9.806992415662978E-02,
2458494.594714629, A.D. 2019-Jan-11 02:16:23.3440, -9.788500134283376E+07,  4.410865947909391E+07,  6.264138610825952E+06, -1.454587182010764E+01, -3.209074071242282E+01,  3.778292788992115E-01,  3.587370849727710E+02,  1.075466724797419E+08,  9.958377005146898E-02,
2458494.844714629, A.D. 2019-Jan-11 08:16:23.3440, -9.819675340097615E+07,  4.341440746014382E+07,  6.272143753275108E+06, -1.431994203185749E+01, -3.219158597800022E+01,  3.633846856148839E-01,  3.587443143523886E+02,  1.075488397932272E+08,  1.010925546779327E-01,
2458495.094714629, A.D. 2019-Jan-11 14:16:23.3440, -9.850361780601509E+07,  4.271799454522844E+07,  6.279836705359081E+06, -1.409331327322448E+01, -3.229082285974761E+01,  3.489228860453846E-01,  3.587516522551058E+02,  1.075510396411194E+08,  1.025962025700042E-01,
2458495.344714629, A.D. 2019-Jan-11 20:16:23.3440, -9.880557958509432E+07,  4.201945552777512E+07,  6.287217103358870E+06, -1.386599711498755E+01, -3.238844652596972E+01,  3.344446151927407E-01,  3.587590983081118E+02,  1.075532719116524E+08,  1.040946385512654E-01,
2458495.594714629, A.D. 2019-Jan-12 02:16:23.3440, -9.910262401564659E+07,  4.131882530464895E+07,  6.294284599438963E+06, -1.363800516117304E+01, -3.248445223083716E+01,  3.199506087434436E-01,  3.587666521331895E+02,  1.075555364914398E+08,  1.055877877388860E-01,
2458495.844714629, A.D. 2019-Jan-12 08:16:23.3440, -9.939473662610474E+07,  4.061613887429553E+07,  6.301038861661715E+06, -1.340934904838771E+01, -3.257883531461152E+01,  3.054416030268143E-01,  3.587743133467379E+02,  1.075578332654808E+08,  1.070755755478365E-01,
2458496.094714629, A.D. 2019-Jan-12 14:16:23.3440, -9.968190319659817E+07,  3.991143133487904E+07,  6.307479574000761E+06, -1.318004044515028E+01, -3.267159120386492E+01,  2.909183349734406E-01,  3.587820815597925E+02,  1.075601621171666E+08,  1.085579276949621E-01,
2458496.344714629, A.D. 2019-Jan-12 20:16:23.3440, -9.996410975963494E+07,  3.920473788241564E+07,  6.313606436353549E+06, -1.295009105122164E+01, -3.276271541169375E+01,  2.763815420735334E-01,  3.587899563780478E+02,  1.075625229282877E+08,  1.100347702030884E-01,
2458496.594714629, A.D. 2019-Jan-13 02:16:23.3440, -1.002413426007692E+08,  3.849609380890221E+07,  6.319419164552988E+06, -1.271951259693211E+01, -3.285220353792947E+01,  2.618319623351901E-01,  3.587979374018793E+02,  1.075649155790395E+08,  1.115060294027675E-01,
2458496.844714629, A.D. 2019-Jan-13 08:16:23.3440, -1.005135882592544E+08,  3.778553450044075E+07,  6.324917490378179E+06, -1.248831684250191E+01, -3.294005126933751E+01,  2.472703342424811E-01,  3.588060242263659E+02,  1.075673399480298E+08,  1.129716319310476E-01,
2458497.094714629, A.D. 2019-Jan-13 14:16:23.3440, -1.007808335286815E+08,  3.707309543535852E+07,  6.330101161564242E+06, -1.225651557738281E+01, -3.302625437981087E+01,  2.326973967147730E-01,  3.588142164413122E+02,  1.075697959122850E+08,  1.144315047508961E-01,
2458497.344714629, A.D. 2019-Jan-13 20:16:23.3440, -1.010430654576032E+08,  3.635881218232386E+07,  6.334969941811292E+06, -1.202412061957623E+01, -3.311080873057017E+01,  2.181138890646643E-01,  3.588225136312718E+02,  1.075722833472575E+08,  1.158855751456214E-01,
2458497.594714629, A.D. 2019-Jan-14 02:16:23.3440, -1.013002713501436E+08,  3.564272039845803E+07,  6.339523610792462E+06, -1.179114381495577E+01, -3.319371027034433E+01,  2.035205509563056E-01,  3.588309153755714E+02,  1.075748021268325E+08,  1.173337707232417E-01,
2458497.844714629, A.D. 2019-Jan-14 08:16:23.3440, -1.015524387665920E+08,  3.492485582744297E+07,  6.343761964161053E+06, -1.155759703658999E+01, -3.327495503555051E+01,  1.889181223640009E-01,  3.588394212483327E+02,  1.075773521233351E+08,  1.187760194203832E-01,
2458498.094714629, A.D. 2019-Jan-14 14:16:23.3440, -1.017995555239841E+08,  3.420525429762545E+07,  6.347684813556796E+06, -1.132349218406423E+01, -3.335453915046813E+01,  1.743073435305647E-01,  3.588480308184984E+02,  1.075799332075374E+08,  1.202122495061606E-01,
2458498.344714629, A.D. 2019-Jan-14 20:16:23.3440, -1.020416096966666E+08,  3.348395172011736E+07,  6.351291986611171E+06, -1.108884118280135E+01, -3.343245882740740E+01,  1.596889549258798E-01,  3.588567436498541E+02,  1.075825452486657E+08,  1.216423895859737E-01,
2458498.594714629, A.D. 2019-Jan-15 02:16:23.3440, -1.022785896168485E+08,  3.276098408689247E+07,  6.354583326951921E+06, -1.085365598338158E+01, -3.350871036687198E+01,  1.450636972054475E-01,  3.588655593010541E+02,  1.075851881144078E+08,  1.230663686053445E-01,
2458498.844714629, A.D. 2019-Jan-15 08:16:23.3440, -1.025104838751367E+08,  3.203638746887979E+07,  6.357558694206549E+06, -1.061794856086145E+01, -3.358329015771597E+01,  1.304323111688905E-01,  3.588744773256456E+02,  1.075878616709206E+08,  1.244841158536525E-01,
2458499.094714629, A.D. 2019-Jan-15 14:16:23.3440, -1.027372813210576E+08,  3.131019801405352E+07,  6.360217964005025E+06, -1.038173091409192E+01, -3.365619467729526E+01,  1.157955377185989E-01,  3.588834972720936E+02,  1.075905657828372E+08,  1.258955609678895E-01,
2458499.344714629, A.D. 2019-Jan-15 20:16:23.3440, -1.029589710635636E+08,  3.058245194551983E+07,  6.362561027981544E+06, -1.014501506503572E+01, -3.372742049161303E+01,  1.011541178183464E-01,  3.588926186838057E+02,  1.075933003132748E+08,  1.273006339363518E-01,
2458499.594714629, A.D. 2019-Jan-16 02:16:23.3440, -1.031755424715250E+08,  2.985318555960057E+07,  6.364587793775426E+06, -9.907813058083942E+00, -3.379696425545968E+01,  8.650879245193366E-02,  3.589018410991587E+02,  1.075960651238422E+08,  1.286992651023056E-01,
2458499.844714629, A.D. 2019-Jan-16 08:16:23.3440, -1.033869851742071E+08,  2.912243522391402E+07,  6.366298185031062E+06, -9.670136959372011E+00, -3.386482271254695E+01,  7.186030258195508E-02,  3.589111640515228E+02,  1.075988600746472E+08,  1.300913851676307E-01,
2458500.094714629, A.D. 2019-Jan-16 14:16:23.3440, -1.035932890617322E+08,  2.839023737545273E+07,  6.367692141397044E+06, -9.431998856095007E+00, -3.393099269563633E+01,  5.720938910852702E-02,  3.589205870692887E+02,  1.076016850243051E+08,  1.314769251964216E-01,
2458500.344714629, A.D. 2019-Jan-16 20:16:23.3440, -1.037944442855273E+08,  2.765662851865881E+07,  6.368769618524376E+06, -9.193410855822478E+00, -3.399547112666188E+01,  4.255679282810121E-02,  3.589301096758934E+02,  1.076045398299457E+08,  1.328558166185819E-01,
2458500.594714629, A.D. 2019-Jan-17 02:16:23.3440, -1.039904412587570E+08,  2.692164522349644E+07,  6.369530588063747E+06, -8.954385085812657E+00, -3.405825501684718E+01,  2.790325439234920E-02,  3.589397313898468E+02,  1.076074243472219E+08,  1.342279912333465E-01,
2458500.844714629, A.D. 2019-Jan-17 08:16:23.3440, -1.041812706567410E+08,  2.618532412352205E+07,  6.369975037662013E+06, -8.714933692326337E+00, -3.411934146681663E+01,  1.324951426703969E-02,  3.589494517247579E+02,  1.076103384303175E+08,  1.355933812128280E-01,
2458501.094714629, A.D. 2019-Jan-17 14:16:23.3440, -1.043669234173572E+08,  2.544770191395208E+07,  6.370102970957705E+06, -8.475068839940260E+00, -3.417872766670115E+01, -1.403687308910051E-03,  3.589592701893627E+02,  1.076132819319552E+08,  1.369519191054863E-01,
2458501.344714629, A.D. 2019-Jan-17 20:16:23.3440, -1.045473907414302E+08,  2.470881534972860E+07,  6.369914407575687E+06, -8.234802710860221E+00, -3.423641089623803E+01, -1.605561036448577E-02,  3.589691862875511E+02,  1.076162547034048E+08,  1.383035378395877E-01,
2458501.594714629, A.D. 2019-Jan-18 02:16:23.3440, -1.047226640931042E+08,  2.396870124358270E+07,  6.369409383120959E+06, -7.994147504233830E+00, -3.429238852486518E+01, -3.070551523739340E-02,  3.589791995183937E+02,  1.076192565944917E+08,  1.396481707266476E-01,
2458501.844714629, A.D. 2019-Jan-18 08:16:23.3440, -1.048927352002019E+08,  2.322739646409610E+07,  6.368587949171492E+06, -7.753115435463097E+00, -3.434665801180967E+01, -4.535266261492765E-02,  3.589893093761706E+02,  1.076222874536046E+08,  1.409857514648289E-01,
2458502.094714629, A.D. 2019-Jan-18 14:16:23.3440, -1.050575960545681E+08,  2.248493793376072E+07,  6.367450173270300E+06, -7.511718735516767E+00, -3.439921690617056E+01, -5.999631357471635E-02,  3.589995153503990E+02,  1.076253471277048E+08,  1.423162141423159E-01,
2458502.344714629, A.D. 2019-Jan-18 20:16:23.3440, -1.052172389123984E+08,  2.174136262703659E+07,  6.365996138916526E+06, -7.269969650242565E+00, -3.445006284699611E+01, -7.463572962540788E-02,  3.590098169258605E+02,  1.076284354623337E+08,  1.436394932406523E-01,
2458502.594714629, A.D. 2019-Jan-19 02:16:23.3440, -1.053716562945533E+08,  2.099670756840826E+07,  6.364225945555694E+06, -7.027880439679339E+00, -3.449919356335523E+01, -8.927017274728222E-02,  3.590202135826315E+02,  1.076315523016221E+08,  1.449555236380755E-01,
2458502.844714629, A.D. 2019-Jan-19 08:16:23.3440, -1.055208409868569E+08,  2.025100983043952E+07,  6.362139708569115E+06, -6.785463377369182E+00, -3.454660687440339E+01, -1.038989054327502E-01,  3.590307047961099E+02,  1.076346974882981E+08,  1.462642406127733E-01,
2458503.094714629, A.D. 2019-Jan-19 14:16:23.3440, -1.056647860403819E+08,  1.950430653182695E+07,  6.359737559262360E+06, -6.542730749669571E+00, -3.459230068944272E+01, -1.185211907268311E-01,  3.590412900370452E+02,  1.076378708636967E+08,  1.475655798461749E-01,
2458503.344714629, A.D. 2019-Jan-19 20:16:23.3440, -1.058034847717182E+08,  1.875663483545210E+07,  6.357019644852893E+06, -6.299694855065589E+00, -3.463627300797661E+01, -1.331362922675297E-01,  3.590519687715676E+02,  1.076410722677675E+08,  1.488594774261709E-01,
2458503.594714629, A.D. 2019-Jan-20 02:16:23.3440, -1.059369307632279E+08,  1.800803194643264E+07,  6.353986128456834E+06, -6.056368003482251E+00, -3.467852191975851E+01, -1.477434743260382E-01,  3.590627404612170E+02,  1.076443015390843E+08,  1.501458698503063E-01,
2458503.844714629, A.D. 2019-Jan-20 08:16:23.3440, -1.060651178632848E+08,  1.725853511017249E+07,  6.350637189074851E+06, -5.812762515597032E+00, -3.471904560483527E+01, -1.623420018469890E-01,  3.590736045629726E+02,  1.076475585148536E+08,  1.514246940289546E-01,
2458504.094714629, A.D. 2019-Jan-20 14:16:23.3440, -1.061880401864994E+08,  1.650818161041100E+07,  6.346973021577161E+06, -5.568890722152604E+00, -3.475784233358471E+01, -1.769311404884935E-01,  3.590845605292834E+02,  1.076508430309236E+08,  1.526958872884735E-01,
2458504.344714629, A.D. 2019-Jan-20 20:16:23.3440, -1.063056921139286E+08,  1.575700876727154E+07,  6.342993836687704E+06, -5.324764963269853E+00, -3.479491046674768E+01, -1.915101566621846E-01,  3.590956078080973E+02,  1.076541549217935E+08,  1.539593873742929E-01,
2458504.594714629, A.D. 2019-Jan-21 02:16:23.3440, -1.064180682932710E+08,  1.500505393530929E+07,  6.338699860967443E+06, -5.080397587761231E+00, -3.483024845545443E+01, -2.060783175730414E-01,  3.591067458428926E+02,  1.076574940206220E+08,  1.552151324540216E-01,
2458504.844714629, A.D. 2019-Jan-21 08:16:23.3440, -1.065251636390475E+08,  1.425235450155861E+07,  6.334091336796779E+06, -4.835800952444477E+00, -3.486385484124543E+01, -2.206348912592500E-01,  3.591179740727074E+02,  1.076608601592372E+08,  1.564630611204906E-01,
2458505.094714629, A.D. 2019-Jan-21 14:16:23.3440, -1.066269733327662E+08,  1.349894788358003E+07,  6.329168522357123E+06, -4.590987421456768E+00, -3.489572825608659E+01, -2.351791466318485E-01,  3.591292919321710E+02,  1.076642531681451E+08,  1.577031123947704E-01,
2458505.344714629, A.D. 2019-Jan-21 20:16:23.3440, -1.067234928230737E+08,  1.274487152750692E+07,  6.323931691611640E+06, -4.345969365569361E+00, -3.492586742237899E+01, -2.497103535143133E-01,  3.591406988515348E+02,  1.076676728765394E+08,  1.589352257291738E-01,
2458505.594714629, A.D. 2019-Jan-22 02:16:23.3440, -1.068147178258907E+08,  1.199016290609206E+07,  6.318381134285091E+06, -4.100759161502730E+00, -3.495427115296292E+01, -2.642277826820294E-01,  3.591521942567031E+02,  1.076711191123105E+08,  1.601593410101971E-01,
2458505.844714629, A.D. 2019-Jan-22 08:16:23.3440, -1.069006443245329E+08,  1.123485951675413E+07,  6.312517155842852E+06, -3.855369191242315E+00, -3.498093835111644E+01, -2.787307059016548E-01,  3.591637775692652E+02,  1.076745917020553E+08,  1.613753985614702E-01,
2458506.094714629, A.D. 2019-Jan-22 14:16:23.3440, -1.069812685698181E+08,  1.047899887962433E+07,  6.306340077469080E+06, -3.609811841354877E+00, -3.500586801054840E+01, -2.932183959703689E-01,  3.591754482065260E+02,  1.076780904710861E+08,  1.625833391466346E-01,
2458506.344714629, A.D. 2019-Jan-22 20:16:23.3440, -1.070565870801567E+08,  9.722618535593212E+06,  6.299850236044042E+06, -3.364099502305523E+00, -3.502905921538607E+01, -3.076901267549488E-01,  3.591872055815388E+02,  1.076816152434409E+08,  1.637831039722179E-01,
2458506.594714629, A.D. 2019-Jan-23 02:16:23.3440, -1.071265966416296E+08,  8.965756044357821E+06,  6.293047984120565E+06, -3.118244567775480E+00, -3.505051114015691E+01, -3.221451732308491E-01,  3.591990491031366E+02,  1.076851658418920E+08,  1.649746346904718E-01,
2458506.844714629, A.D. 2019-Jan-23 08:16:23.3440, -1.071912943080495E+08,  8.208448982469287E+06,  6.285933689899690E+06, -2.872259433980598E+00, -3.507022304976527E+01, -3.365828115210245E-01,  3.592109781759651E+02,  1.076887420879569E+08,  1.661578734021555E-01,
2458507.094714629, A.D. 2019-Jan-23 14:16:23.3440, -1.072506774010087E+08,  7.450734941380991E+06,  6.278507737205461E+06, -2.626156498990717E+00, -3.508819429946340E+01, -3.510023189347020E-01,  3.592229922005138E+02,  1.076923438019068E+08,  1.673327626593160E-01,
2458507.344714629, A.D. 2019-Jan-23 20:16:23.3440, -1.073047435099117E+08,  6.692651525497413E+06,  6.270770525458879E+06, -2.379948162049875E+00, -3.510442433481695E+01, -3.654029740060132E-01,  3.592350905731500E+02,  1.076959708027773E+08,  1.684992454680263E-01,
2458507.594714629, A.D. 2019-Jan-24 02:16:23.3440, -1.073534904919934E+08,  5.934236350223793E+06,  6.262722469651035E+06, -2.133646822897427E+00, -3.511891269166520E+01, -3.797840565324915E-01,  3.592472726861510E+02,  1.076996229083775E+08,  1.696572652910645E-01,
2458507.844714629, A.D. 2019-Jan-24 08:16:23.3440, -1.073969164723220E+08,  5.175527040016673E+06,  6.254364000315405E+06, -1.887264881090155E+00, -3.513165899607570E+01, -3.941448476134202E-01,  3.592595379277369E+02,  1.077032999353005E+08,  1.708067660506159E-01,
2458508.094714629, A.D. 2019-Jan-24 14:16:23.3440, -1.074350198437883E+08,  4.416561226435538E+06,  6.245695563499311E+06, -1.640814735325358E+00, -3.514266296429363E+01, -4.084846296880915E-01,  3.592718856821043E+02,  1.077070016989330E+08,  1.719476921308781E-01,
2458508.344714629, A.D. 2019-Jan-24 20:16:23.3440, -1.074677992670797E+08,  3.657376546195548E+06,  6.236717620734579E+06, -1.394308782765012E+00, -3.515192440268564E+01, -4.228026865738634E-01,  3.592843153294591E+02,  1.077107280134656E+08,  1.730799883806870E-01,
2458508.594714629, A.D. 2019-Jan-25 02:16:23.3440, -1.074952536706392E+08,  2.898010639221589E+06,  6.227430649007349E+06, -1.147759418361042E+00, -3.515944320767851E+01, -4.370983035041291E-01,  3.592968262460507E+02,  1.077144786919025E+08,  1.742036001160715E-01,
2458508.844714629, A.D. 2019-Jan-25 08:16:23.3440, -1.075173822506113E+08,  2.138501146703668E+06,  6.217835140727090E+06, -9.011790341817292E-01, -3.516521936569220E+01, -4.513707671661287E-01,  3.593094178042054E+02,  1.077182535460717E+08,  1.753184731228045E-01,
2458509.094714629, A.D. 2019-Jan-25 14:16:23.3440, -1.075341844707718E+08,  1.378885709153844E+06,  6.207931603694785E+06, -6.545800187393238E-01, -3.516925295306777E+01, -4.656193657385899E-01,  3.593220893723600E+02,  1.077220523866355E+08,  1.764245536589020E-01,
2458509.344714629, A.D. 2019-Jan-25 20:16:23.3440, -1.075456600624438E+08,  6.192019644647466E+05,  6.197720561070308E+06, -4.079747563189033E-01, -3.517154413598998E+01, -4.798433889292504E-01,  3.593348403150966E+02,  1.077258750231003E+08,  1.775217884571028E-01,
2458509.594714629, A.D. 2019-Jan-26 02:16:23.3440, -1.075518090243995E+08, -1.405124540301454E+05,  6.187202551339000E+06, -1.613756263085123E-01, -3.517209317040437E+01, -4.940421280122553E-01,  3.593476699931768E+02,  1.077297212638273E+08,  1.786101247273053E-01,
