            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2460148.986111111, A.D. 2023-Jul-23 11:40:00.0000, -4.008569664413350E+05, -2.251656416673428E+04,  7.247616380474456E+03,  7.579494419071425E-02, -8.585701584640685E-01, -4.572194796642206E-01,
2460148.993055556, A.D. 2023-Jul-23 11:50:00.0000, -4.008110389744714E+05, -2.303167765157841E+04,  6.973277918252147E+03,  7.729662588030296E-02, -8.584744702531133E-01, -4.572418917231946E-01,
2460149.000000000, A.D. 2023-Jul-23 12:00:00.0000, -4.007642104739292E+05, -2.354673314608001E+04,  6.698926313667104E+03,  7.879838931764270E-02, -8.583768572522656E-01, -4.572632874797920E-01,
2460149.006944444, A.D. 2023-Jul-23 12:10:00.0000, -4.007164808915027E+05, -2.406172949523915E+04,  6.424562176609140E+03,  8.030023169264040E-02, -8.582773190416495E-01, -4.572836665728042E-01,
2460149.013888889, A.D. 2023-Jul-23 12:20:00.0000, -4.006678501806728E+05, -2.457666554380444E+04,  6.150186117184518E+03,  8.180215019349549E-02, -8.581758552033881E-01, -4.573030286420089E-01,
2460149.020833333, A.D. 2023-Jul-23 12:30:00.0000, -4.006183182966080E+05, -2.509154013627450E+04,  5.875798745715339E+03,  8.330414200669603E-02, -8.580724653216054E-01, -4.573213733281721E-01,
2460149.027777778, A.D. 2023-Jul-23 12:40:00.0000, -4.005678851961654E+05, -2.560635211689890E+04,  5.601400672738978E+03,  8.480620431701594E-02, -8.579671489824300E-01, -4.573387002730485E-01,
2460149.034722222, A.D. 2023-Jul-23 12:50:00.0000, -4.005165508378915E+05, -2.612110032967954E+04,  5.326992509007391E+03,  8.630833430751149E-02, -8.578599057739968E-01, -4.573550091193828E-01,
2460149.041666667, A.D. 2023-Jul-23 13:00:00.0000, -4.004643151820240E+05, -2.663578361837185E+04,  5.052574865486677E+03,  8.781052915951780E-02, -8.577507352864499E-01, -4.573702995109116E-01,
2460149.048611111, A.D. 2023-Jul-23 13:10:00.0000, -4.004111781904919E+05, -2.715040082648588E+04,  4.778148353356327E+03,  8.931278605264602E-02, -8.576396371119452E-01, -4.573845710923641E-01,
2460149.055555556, A.D. 2023-Jul-23 13:20:00.0000, -4.003571398269170E+05, -2.766495079728763E+04,  4.503713584008712E+03,  9.081510216477996E-02, -8.575266108446533E-01, -4.573978235094633E-01,
2460149.062500000, A.D. 2023-Jul-23 13:30:00.0000, -4.003022000566151E+05, -2.817943237380012E+04,  4.229271169048495E+03,  9.231747467207219E-02, -8.574116560807619E-01, -4.574100564089275E-01,
2460149.069444444, A.D. 2023-Jul-23 13:40:00.0000, -4.002463588465966E+05, -2.869384439880483E+04,  3.954821720291982E+03,  9.381990074894157E-02, -8.572947724184782E-01, -4.574212694384718E-01,
2460149.076388889, A.D. 2023-Jul-23 13:50:00.0000, -4.001896161655679E+05, -2.920818571484264E+04,  3.680365849766588E+03,  9.532237756806952E-02, -8.571759594580330E-01, -4.574314622468089E-01,
2460149.083333333, A.D. 2023-Jul-23 14:00:00.0000, -4.001319719839322E+05, -2.972245516421526E+04,  3.405904169710133E+03,  9.682490230039663E-02, -8.570552168016815E-01, -4.574406344836507E-01,
2460149.090277778, A.D. 2023-Jul-23 14:10:00.0000, -4.000734262737909E+05, -3.023665158898634E+04,  3.131437292570369E+03,  9.832747211511968E-02, -8.569325440537073E-01, -4.574487857997098E-01,
2460149.097222222, A.D. 2023-Jul-23 14:20:00.0000, -4.000139790089441E+05, -3.075077383098266E+04,  2.856965831004290E+03,  9.983008417968812E-02, -8.568079408204256E-01, -4.574559158467003E-01,
2460149.104166667, A.D. 2023-Jul-23 14:30:00.0000, -3.999536301648922E+05, -3.126482073179544E+04,  2.582490397877602E+03,  1.013327356598005E-01, -8.566814067101847E-01, -4.574620242773395E-01,
2460149.111111111, A.D. 2023-Jul-23 14:40:00.0000, -3.998923797188365E+05, -3.177879113278155E+04,  2.308011606264021E+03,  1.028354237194017E-01, -8.565529413333696E-01, -4.574671107453496E-01,
2460149.118055556, A.D. 2023-Jul-23 14:50:00.0000, -3.998302276496806E+05, -3.229268387506464E+04,  2.033530069444761E+03,  1.043381455206795E-01, -8.564225443024047E-01, -4.574711749054581E-01,
2460149.125000000, A.D. 2023-Jul-23 15:00:00.0000, -3.997671739380312E+05, -3.280649779953649E+04,  1.759046400907910E+03,  1.058408982240606E-01, -8.562902152317573E-01, -4.574742164134002E-01,
2460149.131944444, A.D. 2023-Jul-23 15:10:00.0000, -3.997032185661995E+05, -3.332023174685811E+04,  1.484561214347774E+03,  1.073436789882082E-01, -8.561559537379394E-01, -4.574762349259197E-01,
2460149.138888889, A.D. 2023-Jul-23 15:20:00.0000, -3.996383615182018E+05, -3.383388455746108E+04,  1.210075123664346E+03,  1.088464849700183E-01, -8.560197594395110E-01, -4.574772301007703E-01,
2460149.145833333, A.D. 2023-Jul-23 15:30:00.0000, -3.995726027797610E+05, -3.434745507154872E+04,  9.355887429626384E+02,  1.103493133246160E-01, -8.558816319570839E-01, -4.574772015967172E-01,
2460149.152777778, A.D. 2023-Jul-23 15:40:00.0000, -3.995059423383071E+05, -3.486094212909730E+04,  6.611026865521183E+02,  1.118521612053527E-01, -8.557415709133236E-01, -4.574761490735385E-01,
2460149.159722222, A.D. 2023-Jul-23 15:50:00.0000, -3.994383801829790E+05, -3.537434456985737E+04,  3.866175689460565E+02,  1.133550257638026E-01, -8.555995759329522E-01, -4.574740721920267E-01,
2460149.166666667, A.D. 2023-Jul-23 16:00:00.0000, -3.993699163046250E+05, -3.588766123335486E+04,  1.121340048610026E+02,  1.148579041497593E-01, -8.554556466427532E-01, -4.574709706139901E-01,
2460149.173611111, A.D. 2023-Jul-23 16:10:00.0000, -3.993005506958041E+05, -3.640089095889244E+04, -1.623473907839729E+02,  1.163607935112322E-01, -8.553097826715714E-01, -4.574668440022538E-01,
2460149.180555556, A.D. 2023-Jul-23 16:20:00.0000, -3.992302833507871E+05, -3.691403258555073E+04, -4.368260028677290E+02,  1.178636909944440E-01, -8.551619836503195E-01, -4.574616920206623E-01,
2460149.187500000, A.D. 2023-Jul-23 16:30:00.0000, -3.991591142655576E+05, -3.742708495218941E+04, -7.113012160677675E+02,  1.193665937438261E-01, -8.550122492119783E-01, -4.574555143340798E-01,
2460149.194444444, A.D. 2023-Jul-23 16:40:00.0000, -3.990870434378128E+05, -3.794004689744866E+04, -9.857724148608012E+02,  1.208694989020167E-01, -8.548605789916019E-01, -4.574483106083923E-01,
2460149.201388889, A.D. 2023-Jul-23 16:50:00.0000, -3.990140708669652E+05, -3.845291725975032E+04, -1.260238983523393E+03,  1.223724036098559E-01, -8.547069726263189E-01, -4.574400805105092E-01,
2460149.208333333, A.D. 2023-Jul-23 17:00:00.0000, -3.989401965541432E+05, -3.896569487729909E+04, -1.534700306132541E+03,  1.238753050063838E-01, -8.545514297553375E-01, -4.574308237083640E-01,
2460149.215277778, A.D. 2023-Jul-23 17:10:00.0000, -3.988654205021923E+05, -3.947837858808383E+04, -1.809155766566350E+03,  1.253782002288361E-01, -8.543939500199464E-01, -4.574205398709169E-01,
2460149.222222222, A.D. 2023-Jul-23 17:20:00.0000, -3.987897427156763E+05, -3.999096722987883E+04, -2.083604748504586E+03,  1.268810864126412E-01, -8.542345330635208E-01, -4.574092286681559E-01,
2460149.229166667, A.D. 2023-Jul-23 17:30:00.0000, -3.987131632008781E+05, -4.050345964024493E+04, -2.358046635429277E+03,  1.283839606914166E-01, -8.540731785315232E-01, -4.573968897710984E-01,
2460149.236111111, A.D. 2023-Jul-23 17:40:00.0000, -3.986356819658012E+05, -4.101585465653105E+04, -2.632480810625443E+03,  1.298868201969662E-01, -8.539098860715075E-01, -4.573835228517922E-01,
2460149.243055556, A.D. 2023-Jul-23 17:50:00.0000, -3.985572990201704E+05, -4.152815111587507E+04, -2.906906657181586E+03,  1.313896620592760E-01, -8.537446553331228E-01, -4.573691275833179E-01,
2460149.250000000, A.D. 2023-Jul-23 18:00:00.0000, -3.984780143754331E+05, -4.204034785520544E+04, -3.181323557990403E+03,  1.328924834065112E-01, -8.535774859681160E-01, -4.573537036397902E-01,
2460149.256944444, A.D. 2023-Jul-23 18:10:00.0000, -3.983978280447603E+05, -4.255244371124222E+04, -3.455730895749349E+03,  1.343952813650129E-01, -8.534083776303352E-01, -4.573372506963592E-01,
2460149.263888889, A.D. 2023-Jul-23 18:20:00.0000, -3.983167400430479E+05, -4.306443752049845E+04, -3.730128052961277E+03,  1.358980530592948E-01, -8.532373299757323E-01, -4.573197684292126E-01,
2460149.270833333, A.D. 2023-Jul-23 18:30:00.0000, -3.982347503869174E+05, -4.357632811928134E+04, -4.004514411935098E+03,  1.374007956120395E-01, -8.530643426623693E-01, -4.573012565155766E-01,
2460149.277777778, A.D. 2023-Jul-23 18:40:00.0000, -3.981518590947177E+05, -4.408811434369357E+04, -4.278889354786317E+03,  1.389035061440951E-01, -8.528894153504173E-01, -4.572817146337186E-01,
2460149.284722222, A.D. 2023-Jul-23 18:50:00.0000, -3.980680661865249E+05, -4.459979502963459E+04, -4.553252263437779E+03,  1.404061817744726E-01, -8.527125477021631E-01, -4.572611424629471E-01,
2460149.291666667, A.D. 2023-Jul-23 19:00:00.0000, -3.979833716841451E+05, -4.511136901280177E+04, -4.827602519620148E+03,  1.419088196203414E-01, -8.525337393820120E-01, -4.572395396836153E-01,
2460149.298611111, A.D. 2023-Jul-23 19:10:00.0000, -3.978977756111143E+05, -4.562283512869189E+04, -5.101939504872662E+03,  1.434114167970266E-01, -8.523529900564905E-01, -4.572169059771220E-01,
2460149.305555556, A.D. 2023-Jul-23 19:20:00.0000, -3.978112779926998E+05, -4.613419221260220E+04, -5.376262600543742E+03,  1.449139704180059E-01, -8.521702993942495E-01, -4.571932410259123E-01,
2460149.312500000, A.D. 2023-Jul-23 19:30:00.0000, -3.977238788559015E+05, -4.664543909963180E+04, -5.650571187791508E+03,  1.464164775949056E-01, -8.519856670660698E-01, -4.571685445134810E-01,
2460149.319444444, A.D. 2023-Jul-23 19:40:00.0000, -3.976355782294528E+05, -4.715657462468286E+04, -5.924864647584573E+03,  1.479189354374972E-01, -8.517990927448632E-01, -4.571428161243733E-01,
2460149.326388889, A.D. 2023-Jul-23 19:50:00.0000, -3.975463761438217E+05, -4.766759762246200E+04, -6.199142360702539E+03,  1.494213410536947E-01, -8.516105761056777E-01, -4.571160555441864E-01,
2460149.333333333, A.D. 2023-Jul-23 20:00:00.0000, -3.974562726312124E+05, -4.817850692748150E+04, -6.473403707736701E+03,  1.509236915495506E-01, -8.514201168256998E-01, -4.570882624595722E-01,
2460149.340277778, A.D. 2023-Jul-23 20:10:00.0000, -3.973652677255655E+05, -4.868930137406054E+04, -6.747648069090672E+03,  1.524259840292529E-01, -8.512277145842598E-01, -4.570594365582378E-01,
2460149.347222222, A.D. 2023-Jul-23 20:20:00.0000, -3.972733614625601E+05, -4.919997979632661E+04, -7.021874824980999E+03,  1.539282155951214E-01, -8.510333690628332E-01, -4.570295775289480E-01,
2460149.354166667, A.D. 2023-Jul-23 20:30:00.0000, -3.971805538796140E+05, -4.971054102821666E+04, -7.296083355437776E+03,  1.554303833476045E-01, -8.508370799450462E-01, -4.569986850615273E-01,
2460149.361111111, A.D. 2023-Jul-23 20:40:00.0000, -3.970868450158859E+05, -5.022098390347853E+04, -7.570273040305377E+03,  1.569324843852759E-01, -8.506388469166781E-01, -4.569667588468607E-01,
2460149.368055556, A.D. 2023-Jul-23 20:50:00.0000, -3.969922349122753E+05, -5.073130725567215E+04, -7.844443259242954E+03,  1.584345158048310E-01, -8.504386696656662E-01, -4.569337985768965E-01,
2460149.375000000, A.D. 2023-Jul-23 21:00:00.0000, -3.968967236114247E+05, -5.124150991817081E+04, -8.118593391725181E+03,  1.599364747010838E-01, -8.502365478821080E-01, -4.568998039446478E-01,
2460149.381944444, A.D. 2023-Jul-23 21:10:00.0000, -3.968003111577201E+05, -5.175159072416258E+04, -8.392722817042873E+03,  1.614383581669633E-01, -8.500324812582666E-01, -4.568647746441942E-01,
2460149.388888889, A.D. 2023-Jul-23 21:20:00.0000, -3.967029975972922E+05, -5.226154850665154E+04, -8.666830914303600E+03,  1.629401632935103E-01, -8.498264694885727E-01, -4.568287103706833E-01,
2460149.395833333, A.D. 2023-Jul-23 21:30:00.0000, -3.966047829780179E+05, -5.277138209845899E+04, -8.940917062432321E+03,  1.644418871698737E-01, -8.496185122696298E-01, -4.567916108203335E-01,
2460149.402777778, A.D. 2023-Jul-23 21:40:00.0000, -3.965056673495210E+05, -5.328109033222498E+04, -9.214980640172082E+03,  1.659435268833075E-01, -8.494086093002170E-01, -4.567534756904347E-01,
2460149.409722222, A.D. 2023-Jul-23 21:50:00.0000, -3.964056507631735E+05, -5.379067204040936E+04, -9.489021026084600E+03,  1.674450795191673E-01, -8.491967602812940E-01, -4.567143046793513E-01,
2460149.416666667, A.D. 2023-Jul-23 22:00:00.0000, -3.963047332720968E+05, -5.430012605529324E+04, -9.763037598550938E+03,  1.689465421609067E-01, -8.489829649160036E-01, -4.566740974865232E-01,
2460149.423611111, A.D. 2023-Jul-23 22:10:00.0000, -3.962029149311628E+05, -5.480945120898034E+04, -1.003702973577218E+04,  1.704479118900743E-01, -8.487672229096760E-01, -4.566328538124679E-01,
2460149.430555556, A.D. 2023-Jul-23 22:20:00.0000, -3.961001957969952E+05, -5.531864633339815E+04, -1.031099681576998E+04,  1.719491857863101E-01, -8.485495339698335E-01, -4.565905733587831E-01,
2460149.437500000, A.D. 2023-Jul-23 22:30:00.0000, -3.959965759279703E+05, -5.582771026029936E+04, -1.058493821638731E+04,  1.734503609273421E-01, -8.483298978061933E-01, -4.565472558281477E-01,
2460149.444444444, A.D. 2023-Jul-23 22:40:00.0000, -3.958920553842183E+05, -5.633664182126319E+04, -1.085885331528910E+04,  1.749514343889830E-01, -8.481083141306718E-01, -4.565029009243239E-01,
2460149.451388889, A.D. 2023-Jul-23 22:50:00.0000, -3.957866342276246E+05, -5.684543984769661E+04, -1.113274148996283E+04,  1.764524032451270E-01, -8.478847826573893E-01, -4.564575083521596E-01,
2460149.458333333, A.D. 2023-Jul-23 23:00:00.0000, -3.956803125218309E+05, -5.735410317083575E+04, -1.140660211771920E+04,  1.779532645677459E-01, -8.476593031026725E-01, -4.564110778175903E-01,
2460149.465277778, A.D. 2023-Jul-23 23:10:00.0000, -3.955730903322360E+05, -5.786263062174722E+04, -1.168043457569285E+04,  1.794540154268864E-01, -8.474318751850606E-01, -4.563636090276408E-01,
2460149.472222222, A.D. 2023-Jul-23 23:20:00.0000, -3.954649677259977E+05, -5.837102103132939E+04, -1.195423824084293E+04,  1.809546528906663E-01, -8.472024986253065E-01, -4.563151016904267E-01,
2460149.479166667, A.D. 2023-Jul-23 23:30:00.0000, -3.953559447720330E+05, -5.887927323031373E+04, -1.222801248995375E+04,  1.824551740252711E-01, -8.469711731463840E-01, -4.562655555151576E-01,
2460149.486111111, A.D. 2023-Jul-23 23:40:00.0000, -3.952460215410203E+05, -5.938738604926624E+04, -1.250175669963555E+04,  1.839555758949510E-01, -8.467378984734892E-01, -4.562149702121387E-01,
2460149.493055556, A.D. 2023-Jul-23 23:50:00.0000, -3.951351981053996E+05, -5.989535831858860E+04, -1.277547024632503E+04,  1.854558555620171E-01, -8.465026743340462E-01, -4.561633454927718E-01,
2460149.500000000, A.D. 2023-Jul-24 00:00:00.0000, -3.950234745393744E+05, -6.040318886851970E+04, -1.304915250628610E+04,  1.869560100868385E-01, -8.462655004577114E-01, -4.561106810695586E-01,
2460149.506944444, A.D. 2023-Jul-24 00:10:00.0000, -3.949108509189121E+05, -6.091087652913684E+04, -1.332280285561045E+04,  1.884560365278384E-01, -8.460263765763760E-01, -4.560569766561025E-01,
2460149.513888889, A.D. 2023-Jul-24 00:20:00.0000, -3.947973273217464E+05, -6.141842013035715E+04, -1.359642067021830E+04,  1.899559319414914E-01, -8.457853024241719E-01, -4.560022319671101E-01,
2460149.520833333, A.D. 2023-Jul-24 00:30:00.0000, -3.946829038273769E+05, -6.192581850193893E+04, -1.387000532585903E+04,  1.914556933823192E-01, -8.455422777374750E-01, -4.559464467183938E-01,
2460149.527777778, A.D. 2023-Jul-24 00:40:00.0000, -3.945675805170716E+05, -6.243307047348295E+04, -1.414355619811181E+04,  1.929553179028884E-01, -8.452973022549096E-01, -4.558896206268738E-01,
2460149.534722222, A.D. 2023-Jul-24 00:50:00.0000, -3.944513574738674E+05, -6.294017487443381E+04, -1.441707266238632E+04,  1.944548025538062E-01, -8.450503757173534E-01, -4.558317534105801E-01,
2460149.541666667, A.D. 2023-Jul-24 01:00:00.0000, -3.943342347825713E+05, -6.344713053408138E+04, -1.469055409392337E+04,  1.959541443837174E-01, -8.448014978679401E-01, -4.557728447886545E-01,
2460149.548611111, A.D. 2023-Jul-24 01:10:00.0000, -3.942162125297618E+05, -6.395393628156203E+04, -1.496399986779562E+04,  1.974533404393014E-01, -8.445506684520652E-01, -4.557128944813530E-01,
2460149.555555556, A.D. 2023-Jul-24 01:20:00.0000, -3.940972908037900E+05, -6.446059094586008E+04, -1.523740935890819E+04,  1.989523877652681E-01, -8.442978872173903E-01, -4.556519022100481E-01,
2460149.562500000, A.D. 2023-Jul-24 01:30:00.0000, -3.939774696947808E+05, -6.496709335580911E+04, -1.551078194199937E+04,  2.004512834043551E-01, -8.440431539138463E-01, -4.555898676972301E-01,
2460149.569444444, A.D. 2023-Jul-24 01:40:00.0000, -3.938567492946340E+05, -6.547344234009335E+04, -1.578411699164128E+04,  2.019500243973244E-01, -8.437864682936388E-01, -4.555267906665105E-01,
2460149.576388889, A.D. 2023-Jul-24 01:50:00.0000, -3.937351296970255E+05, -6.597963672724903E+04, -1.605741388224053E+04,  2.034486077829586E-01, -8.435278301112520E-01, -4.554626708426232E-01,
2460149.583333333, A.D. 2023-Jul-24 02:00:00.0000, -3.936126109974085E+05, -6.648567534566576E+04, -1.633067198803896E+04,  2.049470305980582E-01, -8.432672391234539E-01, -4.553975079514269E-01,
2460149.590277778, A.D. 2023-Jul-24 02:10:00.0000, -3.934891932930149E+05, -6.699155702358788E+04, -1.660389068311418E+04,  2.064452898774376E-01, -8.430046950892998E-01, -4.553313017199079E-01,
2460149.597222222, A.D. 2023-Jul-24 02:20:00.0000, -3.933648766828561E+05, -6.749728058911591E+04, -1.687706934138039E+04,  2.079433826539221E-01, -8.427401977701365E-01, -4.552640518761815E-01,
2460149.604166667, A.D. 2023-Jul-24 02:30:00.0000, -3.932396612677246E+05, -6.800284487020776E+04, -1.715020733658900E+04,  2.094413059583448E-01, -8.424737469296091E-01, -4.551957581494947E-01,
2460149.611111111, A.D. 2023-Jul-24 02:40:00.0000, -3.931135471501948E+05, -6.850824869468033E+04, -1.742330404232927E+04,  2.109390568195427E-01, -8.422053423336622E-01, -4.551264202702285E-01,
2460149.618055556, A.D. 2023-Jul-24 02:50:00.0000, -3.929865344346244E+05, -6.901349089021070E+04, -1.769635883202905E+04,  2.124366322643541E-01, -8.419349837505472E-01, -4.550560379699000E-01,
2460149.625000000, A.D. 2023-Jul-24 03:00:00.0000, -3.928586232271558E+05, -6.951857028433765E+04, -1.796937107895545E+04,  2.139340293176145E-01, -8.416626709508257E-01, -4.549846109811647E-01,
2460149.631944444, A.D. 2023-Jul-24 03:10:00.0000, -3.927298136357170E+05, -7.002348570446293E+04, -1.824234015621552E+04,  2.154312450021539E-01, -8.413884037073738E-01, -4.549121390378185E-01,
2460149.638888889, A.D. 2023-Jul-24 03:20:00.0000, -3.926001057700228E+05, -7.052823597785276E+04, -1.851526543675689E+04,  2.169282763387933E-01, -8.411121817953877E-01, -4.548386218748007E-01,
2460149.645833333, A.D. 2023-Jul-24 03:30:00.0000, -3.924694997415763E+05, -7.103281993163918E+04, -1.878814629336856E+04,  2.184251203463413E-01, -8.408340049923877E-01, -4.547640592281960E-01,
2460149.652777778, A.D. 2023-Jul-24 03:40:00.0000, -3.923379956636697E+05, -7.153723639282140E+04, -1.906098209868146E+04,  2.199217740415907E-01, -8.405538730782227E-01, -4.546884508352363E-01,
2460149.659722222, A.D. 2023-Jul-24 03:50:00.0000, -3.922055936513859E+05, -7.204148418826725E+04, -1.933377222516924E+04,  2.214182344393156E-01, -8.402717858350761E-01, -4.546117964343040E-01,
2460149.666666667, A.D. 2023-Jul-24 04:00:00.0000, -3.920722938215995E+05, -7.254556214471457E+04, -1.960651604514892E+04,  2.229144985522677E-01, -8.399877430474686E-01, -4.545340957649335E-01,
2460149.673611111, A.D. 2023-Jul-24 04:10:00.0000, -3.919380962929779E+05, -7.304946908877266E+04, -1.987921293078160E+04,  2.244105633911734E-01, -8.397017445022648E-01, -4.544553485678142E-01,
2460149.680555556, A.D. 2023-Jul-24 04:20:00.0000, -3.918030011859831E+05, -7.355320384692361E+04, -2.015186225407311E+04,  2.259064259647299E-01, -8.394137899886769E-01, -4.543755545847922E-01,
2460149.687500000, A.D. 2023-Jul-24 04:30:00.0000, -3.916670086228719E+05, -7.405676524552371E+04, -2.042446338687477E+04,  2.274020832796027E-01, -8.391238792982699E-01, -4.542947135588738E-01,
2460149.694444444, A.D. 2023-Jul-24 04:40:00.0000, -3.915301187276983E+05, -7.456015211080493E+04, -2.069701570088401E+04,  2.288975323404216E-01, -8.388320122249665E-01, -4.542128252342269E-01,
2460149.701388889, A.D. 2023-Jul-24 04:50:00.0000, -3.913923316263137E+05, -7.506336326887632E+04, -2.096951856764515E+04,  2.303927701497779E-01, -8.385381885650518E-01, -4.541298893561835E-01,
2460149.708333333, A.D. 2023-Jul-24 05:00:00.0000, -3.912536474463688E+05, -7.556639754572540E+04, -2.124197135855004E+04,  2.318877937082210E-01, -8.382424081171784E-01, -4.540459056712429E-01,
2460149.715277778, A.D. 2023-Jul-24 05:10:00.0000, -3.911140663173143E+05, -7.606925376721953E+04, -2.151437344483879E+04,  2.333826000142551E-01, -8.379446706823701E-01, -4.539608739270733E-01,
2460149.722222222, A.D. 2023-Jul-24 05:20:00.0000, -3.909735883704029E+05, -7.657193075910750E+04, -2.178672419760044E+04,  2.348771860643359E-01, -8.376449760640295E-01, -4.538747938725152E-01,
2460149.729166667, A.D. 2023-Jul-24 05:30:00.0000, -3.908322137386894E+05, -7.707442734702080E+04, -2.205902298777371E+04,  2.363715488528674E-01, -8.373433240679407E-01, -4.537876652575825E-01,
2460149.736111111, A.D. 2023-Jul-24 05:40:00.0000, -3.906899425570332E+05, -7.757674235647511E+04, -2.233126918614770E+04,  2.378656853721988E-01, -8.370397145022741E-01, -4.536994878334664E-01,
2460149.743055556, A.D. 2023-Jul-24 05:50:00.0000, -3.905467749620986E+05, -7.807887461287172E+04, -2.260346216336251E+04,  2.393595926126207E-01, -8.367341471775939E-01, -4.536102613525375E-01,
2460149.750000000, A.D. 2023-Jul-24 06:00:00.0000, -3.904027110923562E+05, -7.858082294149899E+04, -2.287560128991009E+04,  2.408532675623629E-01, -8.364266219068598E-01, -4.535199855683477E-01,
2460149.756944444, A.D. 2023-Jul-24 06:10:00.0000, -3.902577510880847E+05, -7.908258616753378E+04, -2.314768593613481E+04,  2.423467072075900E-01, -8.361171385054355E-01, -4.534286602356334E-01,
2460149.763888889, A.D. 2023-Jul-24 06:20:00.0000, -3.901118950913712E+05, -7.958416311604291E+04, -2.341971547223431E+04,  2.438399085323989E-01, -8.358056967910905E-01, -4.533362851103179E-01,
2460149.770833333, A.D. 2023-Jul-24 06:30:00.0000, -3.899651432461134E+05, -8.008555261198455E+04, -2.369168926826009E+04,  2.453328685188153E-01, -8.354922965840077E-01, -4.532428599495142E-01,
2460149.777777778, A.D. 2023-Jul-24 06:40:00.0000, -3.898174956980203E+05, -8.058675348020969E+04, -2.396360669411829E+04,  2.468255841467907E-01, -8.351769377067880E-01, -4.531483845115266E-01,
2460149.784722222, A.D. 2023-Jul-24 06:50:00.0000, -3.896689525946134E+05, -8.108776454546364E+04, -2.423546711957038E+04,  2.483180523941990E-01, -8.348596199844543E-01, -4.530528585558549E-01,
2460149.791666667, A.D. 2023-Jul-24 07:00:00.0000, -3.895195140852282E+05, -8.158858463238747E+04, -2.450726991423390E+04,  2.498102702368332E-01, -8.345403432444580E-01, -4.529562818431954E-01,
2460149.798611111, A.D. 2023-Jul-24 07:10:00.0000, -3.893691803210153E+05, -8.208921256551941E+04, -2.477901444758318E+04,  2.513022346484025E-01, -8.342191073166837E-01, -4.528586541354448E-01,
2460149.805555556, A.D. 2023-Jul-24 07:20:00.0000, -3.892179514549420E+05, -8.258964716929640E+04, -2.505070008895004E+04,  2.527939426005290E-01, -8.338959120334543E-01, -4.527599751957020E-01,
2460149.812500000, A.D. 2023-Jul-24 07:30:00.0000, -3.890658276417927E+05, -8.308988726805541E+04, -2.532232620752449E+04,  2.542853910627442E-01, -8.335707572295373E-01, -4.526602447882710E-01,
2460149.819444444, A.D. 2023-Jul-24 07:40:00.0000, -3.889128090381711E+05, -8.358993168603511E+04, -2.559389217235551E+04,  2.557765770024863E-01, -8.332436427421483E-01, -4.525594626786641E-01,
2460149.826388889, A.D. 2023-Jul-24 07:50:00.0000, -3.887588958025011E+05, -8.408977924737720E+04, -2.586539735235178E+04,  2.572674973850970E-01, -8.329145684109582E-01, -4.524576286336034E-01,
2460149.833333333, A.D. 2023-Jul-24 08:00:00.0000, -3.886040880950278E+05, -8.458942877612791E+04, -2.613684111628233E+04,  2.587581491738176E-01, -8.325835340780970E-01, -4.523547424210247E-01,
2460149.840277778, A.D. 2023-Jul-24 08:10:00.0000, -3.884483860778191E+05, -8.508887909623949E+04, -2.640822283277733E+04,  2.602485293297867E-01, -8.322505395881605E-01, -4.522508038100796E-01,
2460149.847222222, A.D. 2023-Jul-24 08:20:00.0000, -3.882917899147668E+05, -8.558812903157169E+04, -2.667954187032882E+04,  2.617386348120369E-01, -8.319155847882151E-01, -4.521458125711384E-01,
2460149.854166667, A.D. 2023-Jul-24 08:30:00.0000, -3.881342997715880E+05, -8.608717740589324E+04, -2.695079759729141E+04,  2.632284625774912E-01, -8.315786695278030E-01, -4.520397684757926E-01,
2460149.861111111, A.D. 2023-Jul-24 08:40:00.0000, -3.879759158158262E+05, -8.658602304288335E+04, -2.722198938188304E+04,  2.647180095809601E-01, -8.312397936589480E-01, -4.519326712968580E-01,
2460149.868055556, A.D. 2023-Jul-24 08:50:00.0000, -3.878166382168527E+05, -8.708466476613318E+04, -2.749311659218572E+04,  2.662072727751388E-01, -8.308989570361607E-01, -4.518245208083774E-01,
2460149.875000000, A.D. 2023-Jul-24 09:00:00.0000, -3.876564671458678E+05, -8.758310139914734E+04, -2.776417859614623E+04,  2.676962491106035E-01, -8.305561595164456E-01, -4.517153167856230E-01,
2460149.881944444, A.D. 2023-Jul-24 09:10:00.0000, -3.874954027759020E+05, -8.808133176534541E+04, -2.803517476157691E+04,  2.691849355358086E-01, -8.302114009593030E-01, -4.516050590050996E-01,
2460149.888888889, A.D. 2023-Jul-24 09:20:00.0000, -3.873334452818176E+05, -8.857935468806341E+04, -2.830610445615634E+04,  2.706733289970838E-01, -8.298646812267393E-01, -4.514937472445477E-01,
2460149.895833333, A.D. 2023-Jul-24 09:30:00.0000, -3.871705948403094E+05, -8.907716899055531E+04, -2.857696704743014E+04,  2.721614264386303E-01, -8.295160001832682E-01, -4.513813812829454E-01,
2460149.902777778, A.D. 2023-Jul-24 09:40:00.0000, -3.870068516299067E+05, -8.957477349599454E+04, -2.884776190281169E+04,  2.736492248025186E-01, -8.291653576959196E-01, -4.512679609005120E-01,
