JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,
2460146.437500000, A.D. 2023-Jul-20 22:30:00.0000, -3.585112396871597E+05,  1.884592561615442E+05,  2.965768372428921E+04, -4.476120584200561E-01, -8.580052614244583E-01, -4.664091847881996E-02,
2460146.458333333, A.D. 2023-Jul-20 23:00:00.0000, -3.593134461732539E+05,  1.869130551885797E+05,  2.957343906478745E+04, -4.437269552502582E-01, -8.599930665688109E-01, -4.696411016311142E-02,
2460146.479166667, A.D. 2023-Jul-20 23:30:00.0000, -3.601086512497983E+05,  1.853632910435118E+05,  2.948861346427228E+04, -4.398327249798292E-01, -8.619643356937703E-01, -4.728640756393487E-02,
2460146.500000000, A.D. 2023-Jul-21 00:00:00.0000, -3.608968385447619E+05,  1.838099935226869E+05,  2.940320853747157E+04, -4.359294306801539E-01, -8.639190338168881E-01, -4.760780510795432E-02,
2460146.520833333, A.D. 2023-Jul-21 00:30:00.0000, -3.616779917997263E+05,  1.822531924852558E+05,  2.931722590913560E+04, -4.320171355159917E-01, -8.658571261380360E-01, -4.792829723238790E-02,
2460146.541666667, A.D. 2023-Jul-21 01:00:00.0000, -3.624520948700536E+05,  1.806929178528457E+05,  2.923066721401829E+04, -4.280959027453011E-01, -8.677785780390206E-01, -4.824787838498895E-02,
2460146.562500000, A.D. 2023-Jul-21 01:30:00.0000, -3.632191317250542E+05,  1.791291996092331E+05,  2.914353409685799E+04, -4.241657957190726E-01, -8.696833550831955E-01, -4.856654302402830E-02,
2460146.583333333, A.D. 2023-Jul-21 02:00:00.0000, -3.639790864481535E+05,  1.775620678000172E+05,  2.905582821235887E+04, -4.202268778811736E-01, -8.715714230150792E-01, -4.888428561827424E-02,
2460146.604166667, A.D. 2023-Jul-21 02:30:00.0000, -3.647319432370595E+05,  1.759915525322946E+05,  2.896755122517174E+04, -4.162792127682003E-01, -8.734427477599698E-01, -4.920110064697381E-02,
2460146.625000000, A.D. 2023-Jul-21 03:00:00.0000, -3.654776864039296E+05,  1.744176839743337E+05,  2.887870480987548E+04, -4.123228640093418E-01, -8.752972954235663E-01, -4.951698259983289E-02,
2460146.645833333, A.D. 2023-Jul-21 03:30:00.0000, -3.662163003755367E+05,  1.728404923552507E+05,  2.878929065095798E+04, -4.083578953262516E-01, -8.771350322915857E-01, -4.983192597699609E-02,
2460146.666666667, A.D. 2023-Jul-21 04:00:00.0000, -3.669477696934362E+05,  1.712600079646857E+05,  2.869931044279757E+04, -4.043843705329317E-01, -8.789559248293883E-01, -5.014592528902700E-02,
2460146.687500000, A.D. 2023-Jul-21 04:30:00.0000, -3.676720790141310E+05,  1.696762611524798E+05,  2.860876588964419E+04, -4.004023535356236E-01, -8.807599396815975E-01, -5.045897505688729E-02,
2460146.708333333, A.D. 2023-Jul-21 05:00:00.0000, -3.683892131092392E+05,  1.680892823283528E+05,  2.851765870560068E+04, -3.964119083327109E-01, -8.825470436717295E-01, -5.077106981191587E-02,
2460146.729166667, A.D. 2023-Jul-21 05:30:00.0000, -3.690991568656579E+05,  1.664991019615812E+05,  2.842599061460417E+04, -3.924130990146314E-01, -8.843172038018178E-01, -5.108220409580794E-02,
2460146.750000000, A.D. 2023-Jul-21 06:00:00.0000, -3.698018952857304E+05,  1.649057505806777E+05,  2.833376335040745E+04, -3.884059897637985E-01, -8.860703872520459E-01, -5.139237246059325E-02,
2460146.770833333, A.D. 2023-Jul-21 06:30:00.0000, -3.704974134874107E+05,  1.633092587730705E+05,  2.824097865656030E+04, -3.843906448545331E-01, -8.878065613803774E-01, -5.170156946861565E-02,
2460146.791666667, A.D. 2023-Jul-21 07:00:00.0000, -3.711856967044295E+05,  1.617096571847838E+05,  2.814763828639111E+04, -3.803671286530045E-01, -8.895256937221920E-01, -5.200978969250963E-02,
2460146.812500000, A.D. 2023-Jul-21 07:30:00.0000, -3.718667302864591E+05,  1.601069765201186E+05,  2.805374400298823E+04, -3.763355056171824E-01, -8.912277519899229E-01, -5.231702771517965E-02,
2460146.833333333, A.D. 2023-Jul-21 08:00:00.0000, -3.725404996992788E+05,  1.585012475413345E+05,  2.795929757918152E+04, -3.722958402967976E-01, -8.929127040726959E-01, -5.262327812977713E-02,
2460146.854166667, A.D. 2023-Jul-21 08:30:00.0000, -3.732069905249399E+05,  1.568925010683321E+05,  2.786430079752403E+04, -3.682481973333129E-01, -8.945805180359726E-01, -5.292853553967791E-02,
2460146.875000000, A.D. 2023-Jul-21 09:00:00.0000, -3.738661884619309E+05,  1.552807679783354E+05,  2.776875545027354E+04, -3.641926414599042E-01, -8.962311621211970E-01, -5.323279455845986E-02,
2460146.895833333, A.D. 2023-Jul-21 09:30:00.0000, -3.745180793253427E+05,  1.536660792055759E+05,  2.767266333937420E+04, -3.601292375014511E-01, -8.978646047454426E-01, -5.353604980988008E-02,
2460146.916666667, A.D. 2023-Jul-21 10:00:00.0000, -3.751626490470332E+05,  1.520484657409765E+05,  2.757602627643825E+04, -3.560580503745377E-01, -8.994808145010655E-01, -5.383829592785117E-02,
2460146.937500000, A.D. 2023-Jul-21 10:30:00.0000, -3.757998836757931E+05,  1.504279586318363E+05,  2.747884608272780E+04, -3.519791450874631E-01, -9.010797601553595E-01, -5.413952755641843E-02,
2460146.958333333, A.D. 2023-Jul-21 11:00:00.0000, -3.764297693775102E+05,  1.488045889815163E+05,  2.738112458913650E+04, -3.478925867402610E-01, -9.026614106502140E-01, -5.443973934973673E-02,
2460146.979166667, A.D. 2023-Jul-21 11:30:00.0000, -3.770522924353352E+05,  1.471783879491250E+05,  2.728286363617153E+04, -3.437984405247314E-01, -9.042257351017766E-01, -5.473892597204566E-02,
2460147.000000000, A.D. 2023-Jul-21 12:00:00.0000, -3.776674392498465E+05,  1.455493867492054E+05,  2.718406507393535E+04, -3.396967717244792E-01, -9.057727028001188E-01, -5.503708209764774E-02,
2460147.020833333, A.D. 2023-Jul-21 12:30:00.0000, -3.782751963392159E+05,  1.439176166514218E+05,  2.708473076210763E+04, -3.355876457149652E-01, -9.073022832089057E-01, -5.533420241088272E-02,
2460147.041666667, A.D. 2023-Jul-21 13:00:00.0000, -3.788755503393734E+05,  1.422831089802483E+05,  2.698486256992719E+04, -3.314711279635658E-01, -9.088144459650690E-01, -5.563028160610423E-02,
2460147.062500000, A.D. 2023-Jul-21 13:30:00.0000, -3.794684880041733E+05,  1.406458951146567E+05,  2.688446237617405E+04, -3.273472840296422E-01, -9.103091608784842E-01, -5.592531438765641E-02,
2460147.083333333, A.D. 2023-Jul-21 14:00:00.0000, -3.800539962055596E+05,  1.390060064878053E+05,  2.678353206915144E+04, -3.232161795646209E-01, -9.117863979316545E-01, -5.621929546984777E-02,
2460147.104166667, A.D. 2023-Jul-21 14:30:00.0000, -3.806320619337317E+05,  1.373634745867294E+05,  2.668207354666785E+04, -3.190778803120822E-01, -9.132461272793928E-01, -5.651221957692931E-02,
2460147.125000000, A.D. 2023-Jul-21 15:00:00.0000, -3.812026722973103E+05,  1.357183309520301E+05,  2.658008871601927E+04, -3.149324521078603E-01, -9.146883192485151E-01, -5.680408144306776E-02,
2460147.145833333, A.D. 2023-Jul-21 15:30:00.0000, -3.817658145235041E+05,  1.340706071775662E+05,  2.647757949397114E+04, -3.107799608801514E-01, -9.161129443375340E-01, -5.709487581232287E-02,
2460147.166666667, A.D. 2023-Jul-21 16:00:00.0000, -3.823214759582753E+05,  1.324203349101446E+05,  2.637454780674088E+04, -3.066204726496342E-01, -9.175199732163589E-01, -5.738459743862145E-02,
2460147.187500000, A.D. 2023-Jul-21 16:30:00.0000, -3.828696440665071E+05,  1.307675458492123E+05,  2.627099558997982E+04, -3.024540535295970E-01, -9.189093767259996E-01, -5.767324108573368E-02,
2460147.208333333, A.D. 2023-Jul-21 17:00:00.0000, -3.834103064321699E+05,  1.291122717465488E+05,  2.616692478875579E+04, -2.982807697260778E-01, -9.202811258782752E-01, -5.796080152724803E-02,
2460147.229166667, A.D. 2023-Jul-21 17:30:00.0000, -3.839434507584884E+05,  1.274545444059589E+05,  2.606233735753524E+04, -2.941006875380109E-01, -9.216351918555289E-01, -5.824727354654663E-02,
2460147.250000000, A.D. 2023-Jul-21 18:00:00.0000, -3.844690648681094E+05,  1.257943956829658E+05,  2.595723526016585E+04, -2.899138733573869E-01, -9.229715460103475E-01, -5.853265193678059E-02,
2460147.270833333, A.D. 2023-Jul-21 18:30:00.0000, -3.849871367032687E+05,  1.241318574845050E+05,  2.585162046985875E+04, -2.857203936694191E-01, -9.242901598652860E-01, -5.881693150084499E-02,
2460147.291666667, A.D. 2023-Jul-21 19:00:00.0000, -3.854976543259601E+05,  1.224669617686187E+05,  2.574549496917114E+04, -2.815203150527222E-01, -9.255910051125966E-01, -5.910010705135404E-02,
2460147.312500000, A.D. 2023-Jul-21 19:30:00.0000, -3.860006059181027E+05,  1.207997405441506E+05,  2.563886074998880E+04, -2.773137041794987E-01, -9.268740536139662E-01, -5.938217341061730E-02,
2460147.333333333, A.D. 2023-Jul-21 20:00:00.0000, -3.864959797817101E+05,  1.191302258704409E+05,  2.553171981350867E+04, -2.731006278157368E-01, -9.281392774002557E-01, -5.966312541061342E-02,
2460147.354166667, A.D. 2023-Jul-21 20:30:00.0000, -3.869837643390592E+05,  1.174584498570222E+05,  2.542407417022139E+04, -2.688811528214163E-01, -9.293866486712494E-01, -5.994295789296644E-02,
2460147.375000000, A.D. 2023-Jul-21 21:00:00.0000, -3.874639481328595E+05,  1.157844446633158E+05,  2.531592583989401E+04, -2.646553461507257E-01, -9.306161397954061E-01, -6.022166570892085E-02,
2460147.395833333, A.D. 2023-Jul-21 21:30:00.0000, -3.879365198264233E+05,  1.141082424983281E+05,  2.520727685155279E+04, -2.604232748522875E-01, -9.318277233096190E-01, -6.049924371931714E-02,
2460147.416666667, A.D. 2023-Jul-21 22:00:00.0000, -3.884014682038352E+05,  1.124298756203475E+05,  2.509812924346575E+04, -2.561850060693948E-01, -9.330213719189817E-01, -6.077568679456724E-02,
2460147.437500000, A.D. 2023-Jul-21 22:30:00.0000, -3.888587821701234E+05,  1.107493763366421E+05,  2.498848506312565E+04, -2.519406070402552E-01, -9.341970584965593E-01, -6.105098981462931E-02,
2460147.458333333, A.D. 2023-Jul-21 23:00:00.0000, -3.893084507514305E+05,  1.090667770031578E+05,  2.487834636723270E+04, -2.476901450982466E-01, -9.353547560831663E-01, -6.132514766898417E-02,
2460147.479166667, A.D. 2023-Jul-21 23:30:00.0000, -3.897504630951847E+05,  1.073821100242157E+05,  2.476771522167752E+04, -2.434336876721812E-01, -9.364944378871525E-01, -6.159815525661105E-02,
2460147.500000000, A.D. 2023-Jul-22 00:00:00.0000, -3.901848084702727E+05,  1.056954078522115E+05,  2.465659370152406E+04, -2.391713022865788E-01, -9.376160772841935E-01, -6.187000748596272E-02,
2460147.520833333, A.D. 2023-Jul-22 00:30:00.0000, -3.906114762672111E+05,  1.040067029873144E+05,  2.454498389099248E+04, -2.349030565619510E-01, -9.387196478170906E-01, -6.214069927494176E-02,
2460147.541666667, A.D. 2023-Jul-22 01:00:00.0000, -3.910304559983204E+05,  1.023160279771660E+05,  2.443288788344228E+04, -2.306290182150927E-01, -9.398051231955735E-01, -6.241022555087716E-02,
2460147.562500000, A.D. 2023-Jul-22 01:30:00.0000, -3.914417372978982E+05,  1.006234154165804E+05,  2.432030778135529E+04, -2.263492550593852E-01, -9.408724772961170E-01, -6.267858125049919E-02,
2460147.583333333, A.D. 2023-Jul-22 02:00:00.0000, -3.918453099223931E+05,  9.892889794724426E+04,  2.420724569631879E+04, -2.220638350051070E-01, -9.419216841617563E-01, -6.294576131991730E-02,
2460147.604166667, A.D. 2023-Jul-22 02:30:00.0000, -3.922411637505800E+05,  9.723250825741672E+04,  2.409370374900862E+04, -2.177728260597548E-01, -9.429527180019185E-01, -6.321176071459567E-02,
2460147.625000000, A.D. 2023-Jul-22 03:00:00.0000, -3.926292887837347E+05,  9.553427908163056E+04,  2.397968406917240E+04, -2.134762963283736E-01, -9.439655531922552E-01, -6.347657439933008E-02,
2460147.645833333, A.D. 2023-Jul-22 03:30:00.0000, -3.930096751458103E+05,  9.383424320039281E+04,  2.386518879561272E+04, -2.091743140138957E-01, -9.449601642744845E-01, -6.374019734822500E-02,
2460147.666666667, A.D. 2023-Jul-22 04:00:00.0000, -3.933823130836135E+05,  9.213243343988601E+04,  2.375022007617044E+04, -2.048669474174901E-01, -9.459365259562438E-01, -6.400262454467071E-02,
2460147.687500000, A.D. 2023-Jul-22 04:30:00.0000, -3.937471929669820E+05,  9.042888267166984E+04,  2.363478006770798E+04, -2.005542649389187E-01, -9.468946131109458E-01, -6.426385098132031E-02,
2460147.708333333, A.D. 2023-Jul-22 05:00:00.0000, -3.941043052889616E+05,  8.872362381238269E+04,  2.351887093609263E+04, -1.962363350769045E-01, -9.478344007776461E-01, -6.452387166006768E-02,
2460147.729166667, A.D. 2023-Jul-22 05:30:00.0000, -3.944536406659856E+05,  8.701668982344368E+04,  2.340249485617999E+04, -1.919132264295070E-01, -9.487558641609183E-01, -6.478268159202505E-02,
2460147.750000000, A.D. 2023-Jul-22 06:00:00.0000, -3.947951898380533E+05,  8.530811371075480E+04,  2.328565401179740E+04, -1.875850076945070E-01, -9.496589786307352E-01, -6.504027579750121E-02,
2460147.770833333, A.D. 2023-Jul-22 06:30:00.0000, -3.951289436689100E+05,  8.359792852440328E+04,  2.316835059572736E+04, -1.832517476698005E-01, -9.505437197223623E-01, -6.529664930597973E-02,
2460147.791666667, A.D. 2023-Jul-22 07:00:00.0000, -3.954548931462278E+05,  8.188616735836421E+04,  2.305058680969107E+04, -1.789135152538021E-01, -9.514100631362580E-01, -6.555179715609694E-02,
2460147.812500000, A.D. 2023-Jul-22 07:30:00.0000, -3.957730293817865E+05,  8.017286335020335E+04,  2.293236486433195E+04, -1.745703794458562E-01, -9.522579847379804E-01, -6.580571439562233E-02,
2460147.833333333, A.D. 2023-Jul-22 08:00:00.0000, -3.960833436116560E+05,  7.845804968077978E+04,  2.281368697919923E+04, -1.702224093466580E-01, -9.530874605581081E-01, -6.605839608143654E-02,
2460147.854166667, A.D. 2023-Jul-22 08:30:00.0000, -3.963858271963791E+05,  7.674175957394909E+04,  2.269455538273161E+04, -1.658696741586823E-01, -9.538984667921646E-01, -6.630983727951101E-02,
2460147.875000000, A.D. 2023-Jul-22 09:00:00.0000, -3.966804716211548E+05,  7.502402629626666E+04,  2.257497231224080E+04, -1.615122431866228E-01, -9.546909798005569E-01, -6.656003306488856E-02,
2460147.895833333, A.D. 2023-Jul-22 09:30:00.0000, -3.969672684960229E+05,  7.330488315669066E+04,  2.245494001389534E+04, -1.571501858378374E-01, -9.554649761085189E-01, -6.680897852166229E-02,
2460147.916666667, A.D. 2023-Jul-22 10:00:00.0000, -3.972462095560492E+05,  7.158436350628553E+04,  2.233446074270428E+04, -1.527835716228050E-01, -9.562204324060678E-01, -6.705666874295785E-02,
2460147.937500000, A.D. 2023-Jul-22 10:30:00.0000, -3.975172866615116E+05,  6.986250073792548E+04,  2.221353676250088E+04, -1.484124701555889E-01, -9.569573255479678E-01, -6.730309883091284E-02,
2460147.958333333, A.D. 2023-Jul-22 11:00:00.0000, -3.977804917980868E+05,  6.813932828599785E+04,  2.209217034592650E+04, -1.440369511543091E-01, -9.576756325537052E-01, -6.754826389665908E-02,
2460147.979166667, A.D. 2023-Jul-22 11:30:00.0000, -3.980358170770382E+05,  6.641487962610660E+04,  2.197036377441435E+04, -1.396570844416239E-01, -9.583753306074725E-01, -6.779215906030389E-02,
2460148.000000000, A.D. 2023-Jul-22 12:00:00.0000, -3.982832547354043E+05,  6.468918827477607E+04,  2.184811933817342E+04, -1.352729399452186E-01, -9.590563970581625E-01, -6.803477945091230E-02,
2460148.020833333, A.D. 2023-Jul-22 12:30:00.0000, -3.985227971361885E+05,  6.296228778915423E+04,  2.172543933617227E+04, -1.308845876983033E-01, -9.597188094193725E-01, -6.827612020648993E-02,
2460148.041666667, A.D. 2023-Jul-22 13:00:00.0000, -3.987544367685493E+05,  6.123421176671632E+04,  2.160232607612308E+04, -1.264920978401195E-01, -9.603625453694203E-01, -6.851617647396535E-02,
2460148.062500000, A.D. 2023-Jul-22 13:30:00.0000, -3.989781662479916E+05,  5.950499384496845E+04,  2.147878187446553E+04, -1.220955406164535E-01, -9.609875827513679E-01, -6.875494340917443E-02,
2460148.083333333, A.D. 2023-Jul-22 14:00:00.0000, -3.991939783165588E+05,  5.777466770115086E+04,  2.135480905635076E+04, -1.176949863801584E-01, -9.615938995730589E-01, -6.899241617684326E-02,
2460148.104166667, A.D. 2023-Jul-22 14:30:00.0000, -3.994018658430266E+05,  5.604326705194129E+04,  2.123040995562542E+04, -1.132905055916851E-01, -9.621814740071634E-01, -6.922858995057363E-02,
2460148.125000000, A.D. 2023-Jul-22 15:00:00.0000, -3.996018218230965E+05,  5.431082565315840E+04,  2.110558691481575E+04, -1.088821688196201E-01, -9.627502843912372E-01, -6.946345991282687E-02,
2460148.145833333, A.D. 2023-Jul-22 15:30:00.0000, -3.997938393795913E+05,  5.257737729946467E+04,  2.098034228511153E+04, -1.044700467412318E-01, -9.633003092277898E-01, -6.969702125490995E-02,
2460148.166666667, A.D. 2023-Jul-22 16:00:00.0000, -3.999779117626509E+05,  5.084295582406961E+04,  2.085467842635028E+04, -1.000542101430244E-01, -9.638315271843629E-01, -6.992926917696157E-02,
2460148.187500000, A.D. 2023-Jul-22 16:30:00.0000, -4.001540323499299E+05,  4.910759509843264E+04,  2.072859770700130E+04, -9.563472992129980E-02, -9.643439170936232E-01, -7.016019888793812E-02,
2460148.208333333, A.D. 2023-Jul-22 17:00:00.0000, -4.003221946467952E+05,  4.737132903196556E+04,  2.060210250414986E+04, -9.121167708272641E-02, -9.648374579534638E-01, -7.038980560560087E-02,
2460148.229166667, A.D. 2023-Jul-22 17:30:00.0000, -4.004823922865259E+05,  4.563419157173519E+04,  2.047519520348137E+04, -8.678512274491705E-02, -9.653121289271184E-01, -7.061808455650354E-02,
2460148.250000000, A.D. 2023-Jul-22 18:00:00.0000, -4.006346190305126E+05,  4.389621670216572E+04,  2.034787819926548E+04, -8.235513813701252E-02, -9.657679093432869E-01, -7.084503097598099E-02,
2460148.270833333, A.D. 2023-Jul-22 18:30:00.0000, -4.007788687684595E+05,  4.215743844474059E+04,  2.022015389434040E+04, -7.792179460027455E-02, -9.662047786962733E-01, -7.107064010813746E-02,
2460148.291666667, A.D. 2023-Jul-22 19:00:00.0000, -4.009151355185864E+05,  4.041789085770434E+04,  2.009202470009703E+04, -7.348516358868401E-02, -9.666227166461357E-01, -7.129490720583626E-02,
2460148.312500000, A.D. 2023-Jul-22 19:30:00.0000, -4.010434134278321E+05,  3.867760803576412E+04,  1.996349303646326E+04, -6.904531666954823E-02, -9.670217030188478E-01, -7.151782753068930E-02,
2460148.333333333, A.D. 2023-Jul-22 20:00:00.0000, -4.011636967720588E+05,  3.693662410979085E+04,  1.983456133188823E+04, -6.460232552411448E-02, -9.674017178064723E-01, -7.173939635304827E-02,
2460148.354166667, A.D. 2023-Jul-22 20:30:00.0000, -4.012759799562583E+05,  3.519497324652020E+04,  1.970523202332651E+04, -6.015626194819070E-02, -9.677627411673486E-01, -7.195960895199643E-02,
2460148.375000000, A.D. 2023-Jul-22 21:00:00.0000, -4.013802575147583E+05,  3.345268964825290E+04,  1.957550755622255E+04, -5.570719785277315E-02, -9.681047534262917E-01, -7.217846061533945E-02,
2460148.395833333, A.D. 2023-Jul-22 21:30:00.0000, -4.014765241114303E+05,  3.170980755255515E+04,  1.944539038449493E+04, -5.125520526468175E-02, -9.684277350748032E-01, -7.239594663959864E-02,
2460148.416666667, A.D. 2023-Jul-22 22:00:00.0000, -4.015647745398991E+05,  2.996636123195813E+04,  1.931488297052051E+04, -4.680035632720050E-02, -9.687316667712979E-01, -7.261206233000450E-02,
2460148.437500000, A.D. 2023-Jul-22 22:30:00.0000, -4.016450037237525E+05,  2.822238499365770E+04,  1.918398778511903E+04, -4.234272330072679E-02, -9.690165293413391E-01, -7.282680300049094E-02,
2460148.458333333, A.D. 2023-Jul-22 23:00:00.0000, -4.017172067167528E+05,  2.647791317921281E+04,  1.905270730753728E+04, -3.788237856342553E-02, -9.692823037778924E-01, -7.304016397368962E-02,
2460148.479166667, A.D. 2023-Jul-22 23:30:00.0000, -4.017813787030499E+05,  2.473298016424435E+04,  1.892104402543348E+04, -3.341939461189070E-02, -9.695289712415877E-01, -7.325214058092583E-02,
2460148.500000000, A.D. 2023-Jul-23 00:00:00.0000, -4.018375149973942E+05,  2.298762035813303E+04,  1.878900043486170E+04, -2.895384406181318E-02, -9.697565130609975E-01, -7.346272816221489E-02,
2460148.520833333, A.D. 2023-Jul-23 00:30:00.0000, -4.018856110453524E+05,  2.124186820371643E+04,  1.865657904025605E+04, -2.448579964883970E-02, -9.699649107331183E-01, -7.367192206626699E-02,
2460148.541666667, A.D. 2023-Jul-23 01:00:00.0000, -4.019256624235232E+05,  1.949575817698654E+04,  1.852378235441524E+04, -2.001533422859059E-02, -9.701541459229379E-01, -7.387971765045365E-02,
2460148.562500000, A.D. 2023-Jul-23 01:30:00.0000, -4.019576648397548E+05,  1.774932478678607E+04,  1.839061289848686E+04, -1.554252077814132E-02, -9.703242004646854E-01, -7.408611028084661E-02,
2460148.583333333, A.D. 2023-Jul-23 02:00:00.0000, -4.019816141333633E+05,  1.600260257450389E+04,  1.825707320195178E+04, -1.106743239639172E-02, -9.704750563617716E-01, -7.429109533220135E-02,
2460148.604166667, A.D. 2023-Jul-23 02:30:00.0000, -4.019975062753534E+05,  1.425562611377012E+04,  1.812316580260848E+04, -6.590142304765226E-03, -9.706066957871375E-01, -7.449466818795597E-02,
2460148.625000000, A.D. 2023-Jul-23 03:00:00.0000, -4.020053373686388E+05,  1.250843001015090E+04,  1.798889324655741E+04, -2.110723847912780E-03, -9.707191010836174E-01, -7.469682424023372E-02,
2460148.645833333, A.D. 2023-Jul-23 03:30:00.0000, -4.020051036482654E+05,  1.076104890084199E+04,  1.785425808818542E+04,  2.370749505576317E-03, -9.708122547643132E-01, -7.489755888984434E-02,
2460148.666666667, A.D. 2023-Jul-23 04:00:00.0000, -4.019968014816342E+05,  9.013517454362011E+03,  1.771926289015003E+04,  6.854204162459167E-03, -9.708861395129865E-01, -7.509686754628730E-02,
2460148.687500000, A.D. 2023-Jul-23 04:30:00.0000, -4.019804273687272E+05,  7.265870370245000E+03,  1.758391022336393E+04,  1.133956640411809E-02, -9.709407381844636E-01, -7.529474562775601E-02,
2460148.708333333, A.D. 2023-Jul-23 05:00:00.0000, -4.019559779423328E+05,  5.518142378731930E+03,  1.744820266697916E+04,  1.582676238583447E-02, -9.709760338050542E-01, -7.549118856114290E-02,
2460148.729166667, A.D. 2023-Jul-23 05:30:00.0000, -4.019234499682745E+05,  3.770368240461823E+03,  1.731214280837149E+04,  2.031571813605731E-02, -9.709920095729900E-01, -7.568619178204372E-02,
2460148.750000000, A.D. 2023-Jul-23 06:00:00.0000, -4.018828403456388E+05,  2.022582746161845E+03,  1.717573324312486E+04,  2.480635955566690E-02, -9.709886488588708E-01, -7.587975073476633E-02,
2460148.770833333, A.D. 2023-Jul-23 06:30:00.0000, -4.018341461070063E+05,  2.748207163365423E+02,  1.703897657501558E+04,  2.929861241723345E-02, -9.709659352061322E-01, -7.607186087233714E-02,
2460148.791666667, A.D. 2023-Jul-23 07:00:00.0000, -4.017773644186829E+05, -1.472882999043640E+03,  1.690187541599667E+04,  3.379240236427138E-02, -9.709238523315263E-01, -7.626251765651004E-02,
2460148.812500000, A.D. 2023-Jul-23 07:30:00.0000, -4.017124925809329E+05, -3.220493520854681E+03,  1.676443238618206E+04,  3.828765491048786E-02, -9.708623841256170E-01, -7.645171655777616E-02,
2460148.833333333, A.D. 2023-Jul-23 08:00:00.0000, -4.016395280282131E+05, -4.967975941132503E+03,  1.662665011383104E+04,  4.278429543902861E-02, -9.707815146532923E-01, -7.663945305537440E-02,
2460148.854166667, A.D. 2023-Jul-23 08:30:00.0000, -4.015584683294093E+05, -6.715295323387026E+03,  1.648853123533230E+04,  4.728224920171775E-02, -9.706812281542926E-01, -7.682572263730375E-02,
2460148.875000000, A.D. 2023-Jul-23 09:00:00.0000, -4.014693111880720E+05, -8.462416702917519E+03,  1.635007839518827E+04,  5.178144131829364E-02, -9.705615090437528E-01, -7.701052080033527E-02,
2460148.895833333, A.D. 2023-Jul-23 09:30:00.0000, -4.013720544426562E+05, -1.020930508712873E+04,  1.621129424599927E+04,  5.628179677564198E-02, -9.704223419127639E-01, -7.719384305002652E-02,
2460148.916666667, A.D. 2023-Jul-23 10:00:00.0000, -4.012666960667605E+05, -1.195592545584822E+04,  1.607218144844774E+04,  6.078324042702270E-02, -9.702637115289474E-01, -7.737568490073643E-02,
2460148.937500000, A.D. 2023-Jul-23 10:30:00.0000, -4.011532341693685E+05, -1.370224276164454E+04,  1.593274267128227E+04,  6.528569699129488E-02, -9.700856028370486E-01, -7.755604187564091E-02,
2460148.958333333, A.D. 2023-Jul-23 11:00:00.0000, -4.010316669950912E+05, -1.544822193014665E+04,  1.579298059130188E+04,  6.978909105213731E-02, -9.698880009595445E-01, -7.773490950675083E-02,
2460148.979166667, A.D. 2023-Jul-23 11:30:00.0000, -4.009019929244115E+05, -1.719382786036448E+04,  1.565289789333991E+04,  7.429334705726495E-02, -9.696708911972705E-01, -7.791228333492939E-02,
2460149.000000000, A.D. 2023-Jul-23 12:00:00.0000, -4.007642104739292E+05, -1.893902542501028E+04,  1.551249727024823E+04,  7.879838931764270E-02, -9.694342590300611E-01, -7.808815890991216E-02,
2460149.020833333, A.D. 2023-Jul-23 12:30:00.0000, -4.006183182966080E+05, -2.068377947082181E+04,  1.537178142288115E+04,  8.330414200669603E-02, -9.691780901174102E-01, -7.826253179032755E-02,
2460149.041666667, A.D. 2023-Jul-23 13:00:00.0000, -4.004643151820240E+05, -2.242805481888598E+04,  1.523075306007945E+04,  8.781052915951780E-02, -9.689023702991468E-01, -7.843539754371870E-02,
2460149.062500000, A.D. 2023-Jul-23 13:30:00.0000, -4.003022000566151E+05, -2.417181626496425E+04,  1.508941489865426E+04,  9.231747467207219E-02, -9.686070855961288E-01, -7.860675174656601E-02,
2460149.083333333, A.D. 2023-Jul-23 14:00:00.0000, -4.001319719839322E+05, -2.591502857981907E+04,  1.494776966337104E+04,  9.682490230039663E-02, -9.682922222109531E-01, -7.877658998431220E-02,
2460149.104166667, A.D. 2023-Jul-23 14:30:00.0000, -3.999536301648922E+05, -2.765765650954176E+04,  1.480582008693333E+04,  1.013327356598005E-01, -9.679577665286838E-01, -7.894490785138719E-02,
2460149.125000000, A.D. 2023-Jul-23 15:00:00.0000, -3.997671739380312E+05, -2.939966477588140E+04,  1.466356890996657E+04,  1.058408982240606E-01, -9.676037051175994E-01, -7.911170095123493E-02,
2460149.145833333, A.D. 2023-Jul-23 15:30:00.0000, -3.995726027797610E+05, -3.114101807657550E+04,  1.452101888100191E+04,  1.103493133246160E-01, -9.672300247299548E-01, -7.927696489634117E-02,
2460149.166666667, A.D. 2023-Jul-23 16:00:00.0000, -3.993699163046250E+05, -3.288168108568179E+04,  1.437817275645984E+04,  1.148579041497593E-01, -9.668367123027636E-01, -7.944069530826320E-02,
2460149.187500000, A.D. 2023-Jul-23 16:30:00.0000, -3.991591142655576E+05, -3.462161845391153E+04,  1.423503330063386E+04,  1.193665937438261E-01, -9.664237549585961E-01, -7.960288781766039E-02,
2460149.208333333, A.D. 2023-Jul-23 17:00:00.0000, -3.989401965541432E+05, -3.636079480896416E+04,  1.409160328567409E+04,  1.238753050063838E-01, -9.659911400064003E-01, -7.976353806432551E-02,
