            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458653.594714629, A.D. 2019-Jun-19 02:16:23.3440, -9.044070925515715E+06, -1.517293577875586E+08,  2.424240372145176E+04,  2.923779872385520E+01, -1.881801082243962E+00,  1.018127497696364E-03,  5.070129678837208E+02,  1.519986638797357E+08,  1.387891740078653E-01,
2458653.844714629, A.D. 2019-Jun-19 08:16:23.3440, -8.412454367776599E+06, -1.517686739167648E+08,  2.426416843351722E+04,  2.924513548546548E+01, -1.758574740175824E+00,  9.965639584464947E-04,  5.070229148697656E+02,  1.520016459111318E+08,  1.373222809842518E-01,
2458654.094714629, A.D. 2019-Jun-19 14:16:23.3440, -7.780684549738650E+06, -1.518053279367931E+08,  2.428543129108846E+04,  2.925198930168769E+01, -1.635309575864115E+00,  9.716682550464650E-04,  5.070327556001695E+02,  1.520045960878881E+08,  1.358395032931253E-01,
2458654.344714629, A.D. 2019-Jun-19 20:16:23.3440, -7.148771915539436E+06, -1.518393190148515E+08,  2.430612091352791E+04,  2.925835900601750E+01, -1.512006137976714E+00,  9.434965807195717E-04,  5.070424888951617E+02,  1.520075140563182E+08,  1.343398728621262E-01,
2458654.594714629, A.D. 2019-Jun-20 02:16:23.3440, -6.516726934971821E+06, -1.518706463309381E+08,  2.432616720798612E+04,  2.926424339072860E+01, -1.388665061875800E+00,  9.121118602203326E-04,  5.070521135076460E+02,  1.520103994425522E+08,  1.328224885308170E-01,
2458654.844714629, A.D. 2019-Jun-20 08:16:23.3440, -5.884560104294625E+06, -1.518993090796970E+08,  2.434550150727481E+04,  2.926964121416473E+01, -1.265287068054693E+00,  8.775830684040198E-04,  5.070616281279318E+02,  1.520132518539546E+08,  1.312865134512470E-01,
2458655.094714629, A.D. 2019-Jun-20 14:16:23.3440, -5.252281946891879E+06, -1.519253064722359E+08,  2.436405669360608E+04,  2.927455120745869E+01, -1.141872959938286E+00,  8.399845816607354E-04,  5.070710313882610E+02,  1.520160708804819E+08,  1.297311720523502E-01,
2458655.344714629, A.D. 2019-Jun-20 20:16:23.3440, -4.619903013793567E+06, -1.519486377378870E+08,  2.438176730841398E+04,  2.927897208062769E+01, -1.018423621137319E+00,  7.993955691907306E-04,  5.070803218671011E+02,  1.520188560959694E+08,  1.281557466411255E-01,
2458655.594714629, A.D. 2019-Jun-21 02:16:23.3440, -3.987433884071857E+06, -1.519693021259067E+08,  2.439856964997202E+04,  2.928290252800550E+01, -8.949400122490043E-01,  7.558994300773669E-04,  5.070894980931862E+02,  1.520216070593426E+08,  1.265595737140415E-01,
2458655.844714629, A.D. 2019-Jun-21 08:16:23.3440, -3.354885165127366E+06, -1.519872989070998E+08,  2.441440185892582E+04,  2.928634123298472E+01, -7.714231672970887E-01,  7.095832810865010E-04,  5.070985585492796E+02,  1.520243233157454E+08,  1.249420400513635E-01,
2458656.094714629, A.D. 2019-Jun-21 14:16:23.3440, -2.722267492880638E+06, -1.520026273753646E+08,  2.442920399368554E+04,  2.928928687205315E+01, -6.478741899036321E-01,  6.605374991159041E-04,  5.071075016756530E+02,  1.520270043975831E+08,  1.233025786653956E-01,
2458656.344714629, A.D. 2019-Jun-21 20:16:23.3440, -2.089591531884081E+06, -1.520152868491536E+08,  2.444291809623688E+04,  2.929173811811845E+01, -5.242942492827594E-01,  6.088553212595937E-04,  5.071163258732676E+02,  1.520296498254759E+08,  1.216406646711600E-01,
2458656.594714629, A.D. 2019-Jun-22 02:16:23.3440, -1.456867975369782E+06, -1.520252766728457E+08,  2.445548825041950E+04,  2.929369364312579E+01, -4.006845761424934E-01,  5.546325042102285E-04,  5.071250295066600E+02,  1.520322591091241E+08,  1.199558111437374E-01,
2458656.844714629, A.D. 2019-Jun-22 08:16:23.3440, -8.241075452483989E+05, -1.520325962180304E+08,  2.446686063293368E+04,  2.929515211996711E+01, -2.770464585894042E-01,  4.979670465942027E-04,  5.071336109065278E+02,  1.520348317480836E+08,  1.182475650354419E-01,
2458657.094714629, A.D. 2019-Jun-22 14:16:23.3440, -1.913209920740066E+05, -1.520372448847037E+08,  2.447698355952650E+04,  2.929611222373689E+01, -1.533812380879898E-01,  4.389589695167548E-04,  5.071420683720272E+02,  1.520373672324541E+08,  1.165155031831941E-01,
2458657.344714629, A.D. 2019-Jun-22 20:16:23.3440,  4.414809050110232E+05, -1.520392221023784E+08,  2.448580752671510E+04,  2.929657263232170E+01, -2.969030557874496E-02,  3.777101596762877E-04,  5.071504001727864E+02,  1.520398650434832E+08,  1.147592284902451E-01,
2458657.594714629, A.D. 2019-Jun-23 02:16:23.3440,  1.074287338337055E+06, -1.520385273311128E+08,  2.449328525107354E+04,  2.929653202636366E+01,  9.402490217872844E-02,  3.143242745457034E-04,  5.071586045506538E+02,  1.520423246540905E+08,  1.129783663286990E-01,
2458657.844714629, A.D. 2019-Jun-23 08:16:23.3440,  1.707087471761016E+06, -1.520351600624633E+08,  2.449937170683593E+04,  2.929598908864541E+01,  2.177629059816517E-01,  2.489067053783878E-04,  5.071666797211938E+02,  1.520447455293154E+08,  1.111725612003162E-01,
2458658.094714629, A.D. 2019-Jun-23 14:16:23.3440,  2.339870440701107E+06, -1.520291198203681E+08,  2.450402416361868E+04,  2.929494250293022E+01,  3.415221872094560E-01,  1.815645975876412E-04,  5.071746238749546E+02,  1.520471271266981E+08,  1.093414737081768E-01,
2458658.344714629, A.D. 2019-Jun-23 20:16:23.3440,  2.972625352140879E+06, -1.520204061619691E+08,  2.450720222493261E+04,  2.929339095230129E+01,  4.653011904392080E-01,  1.124069262048166E-04,  5.071824351785293E+02,  1.520494688965969E+08,  1.074847778827984E-01,
2458658.594714629, A.D. 2019-Jun-24 02:16:23.3440,  3.605341284592496E+06, -1.520090186783833E+08,  2.450886786895245E+04,  2.929133311704867E+01,  5.890983255950166E-01,  4.154462367550460E-05,  5.071901117754394E+02,  1.520517702824537E+08,  1.056021589045215E-01,
2458658.844714629, A.D. 2019-Jun-24 08:16:23.3440,  4.238007288009925E+06, -1.519949569954322E+08,  2.450898549282551E+04,  2.928876767215578E+01,  7.129119695784376E-01, -3.090924315424237E-05,  5.071976517868683E+02,  1.520540307210134E+08,  1.036933112624751E-01,
2458659.094714629, A.D. 2019-Jun-24 14:16:23.3440,  4.870612383644019E+06, -1.519782207743428E+08,  2.450752196081728E+04,  2.928569328444160E+01,  8.367404673297696E-01, -1.048392504674478E-04,  5.072050533122808E+02,  1.520562496425097E+08,  1.017579373893443E-01,
2458659.344714629, A.D. 2019-Jun-24 20:16:23.3440,  5.503145563832693E+06, -1.519588097124322E+08,  2.450444665823877E+04,  2.928210860941877E+01,  9.605821322728327E-01, -1.801273533652004E-04,  5.072123144299605E+02,  1.520584264708267E+08,  9.979574681032567E-02,
2458659.594714629, A.D. 2019-Jun-25 02:16:23.3440,  6.135595791720738E+06, -1.519367235437889E+08,  2.449973155105859E+04,  2.927801228793299E+01,  1.084435246098574E+00, -2.566525847713108E-04,  5.072194331975071E+02,  1.520605606236475E+08,  9.780645584399920E-02,
2458659.844714629, A.D. 2019-Jun-25 08:16:23.3440,  6.767952000905312E+06, -1.519119620399674E+08,  2.449335125277191E+04,  2.927340294265401E+01,  1.208298057845734E+00, -3.342907224665459E-04,  5.072264076523331E+02,  1.520626515126029E+08,  9.578978789218245E-02,
2458660.094714629, A.D. 2019-Jun-25 14:16:23.3440,  7.400203095004736E+06, -1.518845250107101E+08,  2.448528309837729E+04,  2.926827917449503E+01,  1.332168782240117E+00, -4.129139299834939E-04,  5.072332358122028E+02,  1.520646985434339E+08,  9.374547435503798E-02,
2458660.344714629, A.D. 2019-Jun-25 20:16:23.3440,  8.032337947149904E+06, -1.518544123047126E+08,  2.447550722661614E+04,  2.926263955904361E+01,  1.456045597257944E+00, -4.923903778240035E-04,  5.072399156758610E+02,  1.520667011161790E+08,  9.167325620650980E-02,
2458660.594714629, A.D. 2019-Jun-26 02:16:23.3440,  8.664345399399541E+06, -1.518216238104520E+08,  2.446400667033345E+04,  2.925648264309516E+01,  1.579926640883593E+00, -5.725838522289139E-04,  5.072464452238007E+02,  1.520686586254056E+08,  8.957288626338429E-02,
2458660.844714629, A.D. 2019-Jun-26 08:16:23.3440,  9.296214262082569E+06, -1.517861594570925E+08,  2.445076745551080E+04,  2.924980694138799E+01,  1.703810007038175E+00, -6.533533596451147E-04,  5.072528224192197E+02,  1.520705704604954E+08,  8.744413217855229E-02,
2458661.094714629, A.D. 2019-Jun-26 14:16:23.3440,  9.927933313073091E+06, -1.517480192154891E+08,  2.443577870879322E+04,  2.924261093364756E+01,  1.827693740662842E+00, -7.345527360126392E-04,  5.072590452092201E+02,  1.520724360060052E+08,  8.528678018533660E-02,
2458661.344714629, A.D. 2019-Jun-26 20:16:23.3440,  1.055949129700593E+07, -1.517072030993060E+08,  2.441903277316689E+04,  2.923489306205675E+01,  1.951575831950630E+00, -8.160302710111811E-04,  5.072651115263042E+02,  1.520742546421148E+08,  8.310063961402513E-02,
2458661.594714629, A.D. 2019-Jun-27 02:16:23.3440,  1.119087692444321E+07, -1.516637111662695E+08,  2.440052533162385E+04,  2.922665172927814E+01,  2.075454209731788E+00, -8.976283586141776E-04,  5.072710192902256E+02,  1.520760257451822E+08,  8.088554819511309E-02,
2458661.844714629, A.D. 2019-Jun-27 08:16:23.3440,  1.182207887100545E+07, -1.516175435195722E+08,  2.438025553798676E+04,  2.921788529716302E+01,  2.199326734032496E+00, -9.791831863759093E-04,  5.072767664102506E+02,  1.520777486884209E+08,  7.864137815380211E-02,
2458662.094714629, A.D. 2019-Jun-27 14:16:23.3440,  1.245308577648340E+07, -1.515687003094463E+08,  2.435822615384310E+04,  2.920859208628930E+01,  2.323191187843521E+00, -1.060524477080604E-03,  5.072823507878858E+02,  1.520794228427185E+08,  7.636804308884028E-02,
2458662.344714629, A.D. 2019-Jun-27 20:16:23.3440,  1.308388624395022E+07, -1.515171817349236E+08,  2.433444369032979E+04,  2.919877037647790E+01,  2.447045268155721E+00, -1.141475297499750E-03,  5.072877703201300E+02,  1.520810475776112E+08,  7.406550561410656E-02,
2458662.594714629, A.D. 2019-Jun-28 02:16:23.3440,  1.371446883889675E+07, -1.514629880457959E+08,  2.430891855336726E+04,  2.918841840844063E+01,  2.570886576342548E+00, -1.221851949987807E-03,  5.072930229033038E+02,  1.520826222624317E+08,  7.173378572369753E-02,
2458662.844714629, A.D. 2019-Jun-28 08:16:23.3440,  1.434482208841597E+07, -1.514061195447887E+08,  2.428166518988460E+04,  2.917753438671407E+01,  2.694712607996115E+00, -1.301463963475524E-03,  5.072981064375040E+02,  1.520841462676449E+08,  6.937296982069276E-02,
2458663.094714629, A.D. 2019-Jun-28 14:16:23.3440,  1.497493448046616E+07, -1.513465765899604E+08,  2.425270223338157E+04,  2.916611648403136E+01,  2.818520742352577E+00, -1.380114200954630E-03,  5.073030188317329E+02,  1.520856189663854E+08,  6.698322032611177E-02,
2458663.344714629, A.D. 2019-Jun-28 20:16:23.3440,  1.560479446324522E+07, -1.512843595973316E+08,  2.422205264539272E+04,  2.915416284727600E+01,  2.942308231474372E+00, -1.457599100735063E-03,  5.073077580097341E+02,  1.520870397362073E+08,  6.456478575790411E-02,
2458663.594714629, A.D. 2019-Jun-29 02:16:23.3440,  1.623439044471195E+07, -1.512194690437497E+08,  2.418974385040253E+04,  2.914167160514842E+01,  3.066072189390227E+00, -1.533709068417544E-03,  5.073123219165712E+02,  1.520884079610561E+08,  6.211801114090987E-02,
2458663.844714629, A.D. 2019-Jun-29 08:16:23.3440,  1.686371079229240E+07, -1.511519054699861E+08,  2.415580786049366E+04,  2.912864087765498E+01,  3.189809581428102E+00, -1.608229035658271E-03,  5.073167085259603E+02,  1.520897230334672E+08,  5.964334857770687E-02,
2458664.094714629, A.D. 2019-Jun-29 14:16:23.3440,  1.749274383281169E+07, -1.510816694840597E+08,  2.412028138576448E+04,  2.911506878750204E+01,  3.313517214009731E+00, -1.680939200192633E-03,  5.073209158483658E+02,  1.520909843569927E+08,  5.714136777876652E-02,
2458664.344714629, A.D. 2019-Jun-29 20:16:23.3440,  1.812147785269288E+07, -1.510087617647724E+08,  2.408320592693239E+04,  2.910095347344015E+01,  3.437191725206937E+00, -1.751615959192154E-03,  5.073249419398452E+02,  1.520921913488534E+08,  5.461276631875416E-02,
2458664.594714629, A.D. 2019-Jun-30 02:16:23.3440,  1.874990109846521E+07, -1.509331830654387E+08,  2.404462784563005E+04,  2.908629310555901E+01,  3.560829576387084E+00, -1.820033044751312E-03,  5.073287849116166E+02,  1.520933434428068E+08,  5.205837935637095E-02,
2458664.844714629, A.D. 2019-Jun-30 08:16:23.3440,  1.937800177762346E+07, -1.508549342177795E+08,  2.400459840773791E+04,  2.907108590248087E+01,  3.684427045296197E+00, -1.885962866220892E-03,  5.073324429402984E+02,  1.520944400922167E+08,  4.947918852923837E-02,
2458665.094714629, A.D. 2019-Jun-30 14:16:23.3440,  2.000576805987802E+07, -1.507740161359474E+08,  2.396317379560322E+04,  2.905533015033686E+01,  3.807980220939218E+00, -1.949178058740619E-03,  5.073359142787484E+02,  1.520954807733033E+08,  4.687632971617191E-02,
2458665.344714629, A.D. 2019-Jun-30 20:16:23.3440,  2.063318807883275E+07, -1.506904298206397E+08,  2.392041508469731E+04,  2.903902422334724E+01,  3.931485000621689E+00, -2.009453231880398E-03,  5.073391972674162E+02,  1.520964649885456E+08,  4.425109934392656E-02,
2458665.594714629, A.D. 2019-Jul-01 02:16:23.3440,  2.126024993412234E+07, -1.506041763632487E+08,  2.387638818024099E+04,  2.902216660574868E+01,  4.054937089499253E+00, -2.066566904849632E-03,  5.073422903460843E+02,  1.520973922702022E+08,  4.160495891827289E-02,
2458665.844714629, A.D. 2019-Jul-01 08:16:23.3440,  2.188694169403500E+07, -1.505152569499920E+08,  2.383116371056437E+04,  2.900475591474363E+01,  4.178332002960355E+00, -2.120303608193153E-03,  5.073451920658631E+02,  1.520982621839072E+08,  3.893953746357889E-02,
2458666.094714629, A.D. 2019-Jul-01 14:16:23.3440,  2.251325139863838E+07, -1.504236728659576E+08,  2.378481687304378E+04,  2.898679092407090E+01,  4.301665072119917E+00, -2.170456123831377E-03,  5.073479011012782E+02,  1.520990743322931E+08,  3.625663158176926E-02,
2458666.344714629, A.D. 2019-Jul-01 20:16:23.3440,  2.313916706341716E+07, -1.503294254989954E+08,  2.373742723097652E+04,  2.896827058773090E+01,  4.424931452642132E+00, -2.216827827936640E-03,  5.073504162622691E+02,  1.520998283585888E+08,  3.355820287863365E-02,
2458666.594714629, A.D. 2019-Jul-02 02:16:23.3440,  2.376467668342012E+07, -1.502325163433801E+08,  2.368907845852524E+04,  2.894919406334211E+01,  4.548126137033493E+00, -2.259235093945433E-03,  5.073527365058979E+02,  1.521005239501294E+08,  3.084637255827438E-02,
2458666.844714629, A.D. 2019-Jul-02 08:16:23.3440,  2.438976823790260E+07, -1.501329470031717E+08,  2.363985803428292E+04,  2.892956073456186E+01,  4.671243970454625E+00, -2.297509706779888E-03,  5.073548609475678E+02,  1.521011608417195E+08,  2.812341305395916E-02,
2458667.094714629, A.D. 2019-Jul-02 14:16:23.3440,  2.501442969543796E+07, -1.500307191951950E+08,  2.358985688222945E+04,  2.890937023197977E+01,  4.794279669994523E+00, -2.331501234233091E-03,  5.073567888715247E+02,  1.521017388187815E+08,  2.539173664467902E-02,
2458667.344714629, A.D. 2019-Jul-02 20:16:23.3440,  2.563864901945833E+07, -1.499258347515691E+08,  2.353916896321625E+04,  2.888862245188825E+01,  4.917227847237847E+00, -2.361079298171198E-03,  5.073585197404356E+02,  1.521022577202267E+08,  2.265388109691877E-02,
2458667.594714629, A.D. 2019-Jul-03 02:16:23.3440,  2.626241417417274E+07, -1.498182956217145E+08,  2.348789081842452E+04,  2.886731757235584E+01,  5.040083033839680E+00, -2.386135686968993E-03,  5.073600532038248E+02,  1.521027174409854E+08,  1.991249246867412E-02,
2458667.844714629, A.D. 2019-Jul-03 08:16:23.3440,  2.688571313079850E+07, -1.497081038737794E+08,  2.343612106965482E+04,  2.884545606607492E+01,  5.162839709708114E+00, -2.406586251582077E-03,  5.073613891051788E+02,  1.521031179341359E+08,  1.717030531202457E-02,
2458668.094714629, A.D. 2019-Jul-03 14:16:23.3440,  2.750853387403100E+07, -1.495952616954340E+08,  2.338395988167077E+04,  2.882303870952628E+01,  5.285492333289455E+00, -2.422372531115435E-03,  5.073625274875404E+02,  1.521034592125823E+08,  1.443012060714915E-02,
2458668.344714629, A.D. 2019-Jul-03 20:16:23.3440,  2.813086440866843E+07, -1.494797713939928E+08,  2.333150839243084E+04,  2.880006658809773E+01,  5.408035373360565E+00, -2.433463059779983E-03,  5.073634685974417E+02,  1.521037413502328E+08,  1.169478184876266E-02,
2458668.594714629, A.D. 2019-Jul-04 02:16:23.3440,  2.875269276630094E+07, -1.493616353958398E+08,  2.327886811912060E+04,  2.877654109690839E+01,  5.530463341664635E+00, -2.439854315383627E-03,  5.073642128870648E+02,  1.521039644826484E+08,  8.967149778515057E-03,
2458668.844714629, A.D. 2019-Jul-04 08:16:23.3440,  2.937400701196998E+07, -1.492408562451457E+08,  2.322614034777880E+04,  2.875246393721685E+01,  5.652770825678195E+00, -2.441571279470534E-03,  5.073647610145473E+02,  1.521041288071337E+08,  6.250076316842340E-03,
2458669.094714629, A.D. 2019-Jul-04 14:16:23.3440,  2.999479525070248E+07, -1.491174366018839E+08,  2.317342551535368E+04,  2.872783710842848E+01,  5.774952520786851E+00, -2.438667591090127E-03,  5.073651138424003E+02,  1.521042345822630E+08,  3.546378276198379E-03,
2458669.344714629, A.D. 2019-Jul-04 20:16:23.3440,  3.061504563382603E+07, -1.489913792391622E+08,  2.312082259254158E+04,  2.870266289585722E+01,  5.897003261154754E+00, -2.431225288812122E-03,  5.073652724340405E+02,  1.521042821268407E+08,  8.588114545795405E-04,
2458669.594714629, A.D. 2019-Jul-05 02:16:23.3440,  3.123474636497634E+07, -1.488626870399096E+08,  2.306842847693712E+04,  2.867694385452135E+01,  6.018918048622214E+00, -2.419354147916497E-03,  5.073652380484893E+02,  1.521042718183117E+08, -1.809954314088537E-03,
2458669.844714629, A.D. 2019-Jul-05 08:16:23.3440,  3.185388570571537E+07, -1.487313629929648E+08,  2.301633740454912E+04,  2.865068278937904E+01,  6.140692079031176E+00, -2.403190632660923E-03,  5.073650121333220E+02,  1.521042040906484E+08, -4.457358608350706E-03,
2458670.094714629, A.D. 2019-Jul-05 14:16:23.3440,  3.247245198068853E+07, -1.485974101886289E+08,  2.296464038775116E+04,  2.862388273250248E+01,  6.262320765474554E+00, -2.382896494358633E-03,  5.073645963159995E+02,  1.521040794317512E+08, -7.080971886680693E-03,
2458670.344714629, A.D. 2019-Jul-05 20:16:23.3440,  3.309043358226094E+07, -1.484608318137528E+08,  2.291342468733341E+04,  2.859654691776721E+01,  6.383799758075074E+00, -2.358657055817392E-03,  5.073639923937352E+02,  1.521038983804112E+08, -9.678514571031454E-03,
2458670.594714629, A.D. 2019-Jul-06 02:16:23.3440,  3.370781897458564E+07, -1.483216311464366E+08,  2.286277332399040E+04,  2.856867875368183E+01,  6.505124960020983E+00, -2.330679230287291E-03,  5.073632023220828E+02,  1.521036615228885E+08, -1.224787343480753E-02,
2458670.844714629, A.D. 2019-Jul-06 08:16:23.3440,  3.432459669707079E+07, -1.481798115504258E+08,  2.281276463560760E+04,  2.854028179500478E+01,  6.626292539712058E+00, -2.299189328351936E-03,  5.073622282024470E+02,  1.521033694891685E+08, -1.478711508267961E-02,
2458671.094714629, A.D. 2019-Jul-06 14:16:23.3440,  3.494075536722636E+07, -1.480353764692867E+08,  2.276347188326716E+04,  2.851135971378874E+01,  6.747298938993108E+00, -2.264430708939003E-03,  5.073610722687320E+02,  1.521030229489587E+08, -1.729449641093495E-02,
2458671.344714629, A.D. 2019-Jul-06 20:16:23.3440,  3.555628368288489E+07, -1.478883294204454E+08,  2.271496290937811E+04,  2.848191627046351E+01,  6.868140877567416E+00, -2.226661331112378E-03,  5.073597368733447E+02,  1.521026226074933E+08, -1.976847203503300E-02,
2458671.594714629, A.D. 2019-Jul-07 02:16:23.3440,  3.617117042380288E+07, -1.477386739891712E+08,  2.266729984906316E+04,  2.845195528551636E+01,  6.988815353784569E+00, -2.186151261470037E-03,  5.073582244727717E+02,  1.521021692012079E+08, -2.220769876160544E-02,
2458671.844714629, A.D. 2019-Jul-07 08:16:23.3440,  3.678540445266173E+07, -1.475864138225800E+08,  2.262053889582306E+04,  2.842148061226165E+01,  7.109319642082211E+00, -2.143180188205474E-03,  5.073565376129334E+02,  1.521016634933508E+08, -2.461103726105599E-02,
2458672.094714629, A.D. 2019-Jul-07 14:16:23.3440,  3.739897471549582E+07, -1.474315526237255E+08,  2.257473011980951E+04,  2.839049611111090E+01,  7.229651287427327E+00, -2.098034987628505E-03,  5.073546789145155E+02,  1.521011062695833E+08, -2.697755116264022E-02,
2458672.344714629, A.D. 2019-Jul-07 20:16:23.3440,  3.801187024158417E+07, -1.472740941458401E+08,  2.252991733828932E+04,  2.835900562566908E+01,  7.349808097147887E+00, -2.051007382471326E-03,  5.073526510584468E+02,  1.521004983336281E+08, -2.930650384311504E-02,
2458672.594714629, A.D. 2019-Jul-08 02:16:23.3440,  3.862408014284763E+07, -1.471140421867757E+08,  2.248613803499937E+04,  2.832701296090254E+01,  7.469788130568000E+00, -2.002391725246966E-03,  5.073504567716853E+02,  1.520998405030062E+08, -3.159735320850517E-02,
2458672.844714629, A.D. 2019-Jul-08 08:16:23.3440,  3.923559361279861E+07, -1.469514005836892E+08,  2.244342332603782E+04,  2.829452186352905E+01,  7.589589686868698E+00, -1.952482931173893E-03,  5.073480988134417E+02,  1.520991336049086E+08, -3.384974479067330E-02,
2458673.094714629, A.D. 2019-Jul-08 14:16:23.3440,  3.984639992509114E+07, -1.467861732080050E+08,  2.240179796849191E+04,  2.826153600466147E+01,  7.709211291614175E+00, -1.901574573118570E-03,  5.073455799619506E+02,  1.520983784722286E+08, -3.606350352100808E-02,
2458673.344714629, A.D. 2019-Jul-08 20:16:23.3440,  4.045648843172164E+07, -1.466183639606800E+08,  2.236128040855378E+04,  2.822805896479163E+01,  7.828651682291046E+00, -1.849957160141358E-03,  5.073429030018734E+02,  1.520975759397871E+08, -3.823862443542854E-02,
2458673.594714629, A.D. 2019-Jul-09 02:16:23.3440,  4.106584856092924E+07, -1.464479767677876E+08,  2.232188286443055E+04,  2.819409422098660E+01,  7.947909793254477E+00, -1.797916594826088E-03,  5.073400707124004E+02,  1.520967268407643E+08, -4.037526266235596E-02,
2458673.844714629, A.D. 2019-Jul-09 08:16:23.3440,  4.167446981484284E+07, -1.462750155764309E+08,  2.228361144109815E+04,  2.815964513621867E+01,  8.066984740386445E+00, -1.745732812375778E-03,  5.073370858560915E+02,  1.520958320033547E+08, -4.247372294801512E-02,
2458674.094714629, A.D. 2019-Jul-09 14:16:23.3440,  4.228234176691951E+07, -1.460994843509879E+08,  2.224646627210081E+04,  2.812471495068154E+01,  8.185875805741157E+00, -1.693678595499737E-03,  5.073339511684796E+02,  1.520948922476505E+08, -4.453444896386052E-02,
2458674.344714629, A.D. 2019-Jul-09 20:16:23.3440,  4.288945405921511E+07, -1.459213870696861E+08,  2.221044168551266E+04,  2.808930677492321E+01,  8.304582422403914E+00, -1.642018556123226E-03,  5.073306693484490E+02,  1.520939083827568E+08, -4.655801260351609E-02,
2458674.594714629, A.D. 2019-Jul-10 02:16:23.3440,  4.349579639952472E+07, -1.457407277215005E+08,  2.217552638989687E+04,  2.805342358461056E+01,  8.423104159742993E+00, -1.591008272383565E-03,  5.073272430493764E+02,  1.520928812041360E+08, -4.854510343999554E-02,
2458674.844714629, A.D. 2019-Jul-10 08:16:23.3440,  4.410135855842575E+07, -1.455575103033641E+08,  2.214170367749780E+04,  2.801706821673449E+01,  8.541440709189626E+00, -1.540893567564705E-03,  5.073236748710248E+02,  1.520918114911773E+08, -5.049651847834743E-02,
2458675.094714629, A.D. 2019-Jul-10 14:16:23.3440,  4.470613036625300E+07, -1.453717388176799E+08,  2.210895164158195E+04,  2.798024336706567E+01,  8.659591870640421E+00, -1.491909916732315E-03,  5.073199673521592E+02,  1.520907000049835E+08, -5.241315230466533E-02,
2458675.344714629, A.D. 2019-Jul-10 20:16:23.3440,  4.531010171003063E+07, -1.451834172701188E+08,  2.207724340535700E+04,  2.794295158867939E+01,  8.777557539540050E+00, -1.444281966495709E-03,  5.073161229638588E+02,  1.520895474863655E+08, -5.429598770092801E-02,
2458675.594714629, A.D. 2019-Jul-11 02:16:23.3440,  4.591326253038216E+07, -1.449925496676882E+08,  2.204654736007005E+04,  2.790519529138061E+01,  8.895337694670953E+00, -1.398223153686651E-03,  5.073121441034835E+02,  1.520883546540335E+08, -5.614608676721179E-02,
2458675.844714629, A.D. 2019-Jul-11 08:16:23.3440,  4.651560281843656E+07, -1.447991400170583E+08,  2.201682741060108E+04,  2.786697674187653E+01,  9.012932386650872E+00, -1.353935409445395E-03,  5.073080330892641E+02,  1.520871222029758E+08, -5.796458256865328E-02,
2458676.094714629, A.D. 2019-Jul-11 14:16:23.3440,  4.711711261274485E+07, -1.446031923231280E+08,  2.198804322639108E+04,  2.782829806456322E+01,  9.130341727119003E+00, -1.311608936403807E-03,  5.073037921554744E+02,  1.520858508030108E+08, -5.975267130470123E-02,
2458676.344714629, A.D. 2019-Jul-11 20:16:23.3440,  4.771778199621919E+07, -1.444047105878175E+08,  2.196015049666166E+04,  2.778916124281231E+01,  9.247565878576131E+00, -1.271422047913084E-03,  5.072994234481495E+02,  1.520845410975035E+08, -6.151160498214649E-02,
2458676.594714629, A.D. 2019-Jul-12 02:16:23.3440,  4.831760109310444E+07, -1.442036988090746E+08,  2.193310118854046E+04,  2.774956812066347E+01,  9.364605044833954E+00, -1.233541059803223E-03,  5.072949290213140E+02,  1.520831937022353E+08, -6.324268456147490E-02,
2458676.844714629, A.D. 2019-Jul-12 08:16:23.3440,  4.891656006598987E+07, -1.440001609800797E+08,  2.190684380686283E+04,  2.770952040484851E+01,  9.481459462023276E+00, -1.198120226745480E-03,  5.072903108336889E+02,  1.520818092044156E+08, -6.494725353815516E-02,
2458677.094714629, A.D. 2019-Jul-12 14:16:23.3440,  4.951464911286770E+07, -1.437941010886406E+08,  2.188132365512848E+04,  2.766901966709013E+01,  9.598129390108332E+00, -1.165301716781642E-03,  5.072855707458461E+02,  1.520803881618301E+08, -6.662669191538333E-02,
2458677.344714629, A.D. 2019-Jul-12 20:16:23.3440,  5.011185846424389E+07, -1.435855231167650E+08,  2.185648309644312E+04,  2.762806734663537E+01,  9.714615104856012E+00, -1.135215619079144E-03,  5.072807105177853E+02,  1.520789311021133E+08, -6.828241052297024E-02,
2458677.594714629, A.D. 2019-Jul-13 02:16:23.3440,  5.070817838030586E+07, -1.433744310404026E+08,  2.183226181418449E+04,  2.758666475299720E+01,  9.830916890212695E+00, -1.107979981358032E-03,  5.072757318069074E+02,  1.520774385221415E+08, -6.991584563815627E-02,
2458677.844714629, A.D. 2019-Jul-13 08:16:23.3440,  5.130359914815168E+07, -1.431608288293470E+08,  2.180859707137197E+04,  2.754481306889042E+01,  9.947035031047191E+00, -1.083700874586757E-03,  5.072706361663676E+02,  1.520759108875390E+08, -7.152845386657576E-02,
2458678.094714629, A.D. 2019-Jul-13 14:16:23.3440,  5.189811107908455E+07, -1.429447204472910E+08,  2.178542396843433E+04,  2.750251335335629E+01,  1.006296980622581E+01, -1.062472483620347E-03,  5.072654250437881E+02,  1.520743486322920E+08, -7.312170724656421E-02,
